# Keithley DMM6500 Oscilloscope Data Export
# MM Experiment - 30° Measurement
# Date: 2025-06-05 18:02:57
# Operator: Physics Lab Student
# Channels: CH1 (Blue) - L1 Arm, CH2 (Green) - L2 Arm
# Sample Rate: 1.0 MS/s
# Time Base: 1ms/div
# Voltage Scale: 200mV/div
# Signal Frequency: 1000 Hz
# Temperature: 22.3°C, Humidity: 45%
# L1 Phase: 200.000°
# L2 Phase: 201.950°
# Phase Difference: 1.950°
#
Time(s),CH1_L1_Blue(V),CH2_L2_Green(V)
0.000065,0.152825,0.158381
0.000066,-0.196385,-0.291565
0.000067,0.208154,0.109807
0.000068,0.168938,0.167853
0.000069,-0.187946,0.408149
0.000070,0.111113,0.572400
0.000071,0.467839,-0.231417
0.000072,0.098662,-0.142916
0.000073,0.064689,0.517646
0.000074,-0.101532,0.300342
0.000075,0.289867,0.648954
0.000076,-0.455880,0.104514
0.000077,-0.058873,0.509417
0.000078,0.058049,0.155816
0.000079,0.395516,-0.242410
0.000080,0.354269,0.748116
0.000081,0.407646,0.102313
0.000082,0.191984,-0.147128
0.000083,0.551562,0.154374
0.000084,0.386766,0.059783
0.000085,-0.302304,-0.285419
0.000086,-0.008054,0.113230
0.000087,-0.001285,0.614439
0.000088,0.352619,0.961472
0.000089,-0.103788,0.416914
0.000090,0.454086,0.879710
0.000091,0.195772,0.436473
0.000092,-0.244593,-0.071613
0.000093,0.016629,0.069782
0.000094,-0.295424,0.213882
0.000095,0.203591,0.002177
0.000096,-0.139272,0.315049
0.000097,0.122149,-0.225513
0.000098,0.259511,0.120149
0.000099,-0.196052,-0.199395
0.000100,0.148409,0.864251
0.000101,-0.015612,0.157260
0.000102,0.217927,0.719107
0.000103,0.400698,-0.029032
0.000104,0.413799,0.017126
0.000105,0.059929,0.159130
0.000106,0.303022,0.407362
0.000107,0.109722,0.154270
0.000108,-0.122981,0.048063
0.000109,0.212379,0.400748
0.000110,-0.185473,0.448700
0.000111,-0.000800,0.464180
0.000112,0.120532,-0.244495
0.000113,0.012368,-0.082901
0.000114,-0.171628,0.503918
0.000115,0.317044,0.264895
0.000116,0.593844,0.711259
0.000117,0.212443,0.546904
0.000118,0.654492,0.511126
0.000119,0.404196,0.265730
0.000120,0.007514,0.366609
0.000121,0.513679,0.010583
0.000122,-0.386520,-0.040545
0.000123,0.654991,0.060432
0.000124,0.367506,-0.388451
0.000125,0.402330,-0.042961
0.000126,0.606255,0.203612
0.000127,0.464358,0.396295
0.000128,0.255814,0.314311
0.000129,0.356955,0.015300
0.000130,0.255439,0.304718
0.000131,0.399118,0.513935
0.000132,0.710870,0.139773
0.000133,-0.181372,-0.295548
0.000134,0.613874,0.616126
0.000135,0.600916,-0.177463
0.000136,0.056471,0.777233
0.000137,0.209155,-0.140289
0.000138,0.013764,0.612371
0.000139,0.553165,0.559955
0.000140,0.202763,0.329663
0.000141,0.197463,0.026303
0.000142,0.542954,0.830741
0.000143,0.759962,0.816056
0.000144,0.400130,0.700015
0.000145,0.939844,-0.432128
0.000146,0.181841,0.363123
0.000147,0.084060,0.319977
0.000148,0.189934,-0.231411
0.000149,-0.211871,0.402908
0.000150,0.252391,0.313385
0.000151,-0.153173,0.231162
0.000152,0.343451,0.113536
0.000153,0.245276,0.229529
0.000154,0.201003,0.866194
0.000155,0.590170,0.669697
0.000156,0.538741,0.416311
0.000157,0.632477,0.521974
0.000158,-0.067013,-0.029805
0.000159,0.474790,0.210183
0.000160,0.540818,0.368851
0.000161,0.293942,0.822742
0.000162,0.492513,0.714428
0.000163,0.098814,-0.177079
0.000164,0.356756,0.068558
0.000165,0.403661,0.862713
0.000166,-0.282533,0.521431
0.000167,0.600035,1.178878
0.000168,0.412408,0.267047
0.000169,0.507780,0.365468
0.000170,0.165213,0.276830
0.000171,0.303677,0.134171
0.000172,0.118388,0.013767
0.000173,-0.197688,0.184540
0.000174,0.259070,0.430328
0.000175,0.555076,0.567598
0.000176,0.859628,1.017704
0.000177,0.059206,0.414876
0.000178,0.464621,0.372017
0.000179,0.362177,0.382322
0.000180,0.341559,0.584067
0.000181,0.154789,-0.068812
0.000182,0.215257,0.170900
0.000183,0.250534,0.530859
0.000184,0.356931,0.463765
0.000185,0.090876,-0.017262
0.000186,0.407681,-0.312363
0.000187,0.455733,-0.078963
0.000188,0.306094,0.430145
0.000189,0.263371,-0.330609
0.000190,0.872703,0.933217
0.000191,0.210739,0.079543
0.000192,0.105283,0.783448
0.000193,0.260857,0.324278
0.000194,0.115294,0.336665
0.000195,0.860879,0.583145
0.000196,0.582478,0.792630
0.000197,0.411225,0.037199
0.000198,0.659204,0.633845
0.000199,0.264182,0.849496
0.000200,0.419388,0.133086
0.000201,0.465115,-0.014287
0.000202,0.567299,0.164914
0.000203,-0.126129,0.433346
0.000204,0.004569,0.582202
0.000205,0.419998,0.845729
0.000206,0.704622,0.585167
0.000207,0.310338,0.381779
0.000208,0.911274,0.767084
0.000209,0.806661,1.426049
0.000210,0.457619,0.328845
0.000211,0.164343,0.829910
0.000212,0.613225,0.286039
0.000213,0.215621,0.131656
0.000214,0.380672,0.332215
0.000215,0.653397,0.521878
0.000216,0.720782,0.462205
0.000217,0.322807,0.176052
0.000218,0.421285,0.830699
0.000219,0.681356,0.717501
0.000220,-0.008214,0.320245
0.000221,0.527309,0.443509
0.000222,0.587069,0.430424
0.000223,0.316843,0.421476
0.000224,0.489033,0.133679
0.000225,0.521424,0.975866
0.000226,0.238815,0.566600
0.000227,0.087535,0.469784
0.000228,0.437368,0.726128
0.000229,1.002488,-0.031806
0.000230,0.833401,0.215522
0.000231,0.589872,1.023566
0.000232,0.430142,0.427713
0.000233,0.676595,0.776696
0.000234,0.536242,0.388580
0.000235,0.239674,0.320733
0.000236,0.422828,0.381721
0.000237,0.728144,0.080087
0.000238,0.499580,0.585321
0.000239,0.509474,0.718764
0.000240,0.840531,0.082381
0.000241,0.491628,1.234877
0.000242,0.493234,0.437124
0.000243,0.199188,0.447165
0.000244,0.589438,0.418782
0.000245,0.605178,0.530050
0.000246,0.504382,0.081650
0.000247,0.896046,0.474881
0.000248,0.337620,0.375945
0.000249,0.347022,0.472413
0.000250,0.510530,0.328184
0.000251,0.442240,0.530341
0.000252,0.344297,0.327865
0.000253,0.100040,0.020721
0.000254,-0.108239,0.524070
0.000255,-0.042795,0.669255
0.000256,0.655576,0.368407
0.000257,0.296329,0.675319
0.000258,0.535754,0.356149
0.000259,0.305495,0.301396
0.000260,0.588728,0.356537
0.000261,0.140995,0.557933
0.000262,0.745556,0.606963
0.000263,0.895319,0.649370
0.000264,0.692393,0.755928
0.000265,0.834591,0.495995
0.000266,0.796774,0.543354
0.000267,0.706411,0.394307
0.000268,0.793790,0.435073
0.000269,-0.021003,-0.192999
0.000270,0.454971,0.272270
0.000271,0.194271,0.758654
0.000272,1.043316,0.756220
0.000273,0.292491,0.202474
0.000274,0.931830,0.805359
0.000275,0.582334,0.852073
0.000276,0.945050,0.704891
0.000277,0.784368,-0.054064
0.000278,0.677036,0.150769
0.000279,0.330302,0.675606
0.000280,0.523010,1.065401
0.000281,0.586983,0.618601
0.000282,0.280183,-0.232119
0.000283,0.134540,0.495948
0.000284,0.378739,0.493734
0.000285,-0.061631,0.248852
0.000286,0.590853,0.568649
0.000287,0.193510,0.255511
0.000288,0.236475,0.200622
0.000289,0.540351,1.056997
0.000290,0.083248,0.307111
0.000291,0.607336,0.304241
0.000292,0.502633,0.103085
0.000293,0.438480,-0.145222
0.000294,0.047236,0.270019
0.000295,0.093643,0.201797
0.000296,0.193308,0.346666
0.000297,0.492131,0.353489
0.000298,0.695413,0.477561
0.000299,0.286316,0.494976
0.000300,0.096797,0.441329
0.000301,0.071467,0.293388
0.000302,0.228353,0.109046
0.000303,0.839983,-0.002951
0.000304,0.529381,-0.076538
0.000305,0.285470,0.196291
0.000306,0.238871,-0.005209
0.000307,-0.019273,0.295201
0.000308,-0.159361,0.594218
0.000309,-0.111209,0.509890
0.000310,0.497336,0.149734
0.000311,0.394948,0.390357
0.000312,0.371566,0.051448
0.000313,0.331195,0.349811
0.000314,0.284820,0.294093
0.000315,0.025743,0.311880
0.000316,0.176939,0.505270
0.000317,0.668592,0.439139
0.000318,0.262073,-0.054026
0.000319,0.263984,0.250294
0.000320,0.372962,-0.112238
0.000321,0.263360,-0.212118
0.000322,0.509257,0.282855
0.000323,0.266854,0.229785
0.000324,0.609782,0.040346
0.000325,-0.081994,0.260577
0.000326,0.465564,0.237069
0.000327,0.594839,1.143100
0.000328,0.812190,0.750257
0.000329,0.518027,0.439750
0.000330,0.150983,0.333296
0.000331,0.416105,0.432933
0.000332,0.030337,0.784202
0.000333,0.219253,0.085474
0.000334,0.415855,0.176308
0.000335,0.108131,0.519690
0.000336,0.387821,0.373900
0.000337,0.231080,0.431427
0.000338,0.129150,0.453079
0.000339,0.258864,0.434854
0.000340,0.213117,0.101893
0.000341,0.419295,0.038913
0.000342,0.124472,0.693645
0.000343,0.514249,0.735168
0.000344,0.274039,0.336770
0.000345,0.469850,-0.058959
0.000346,0.382243,0.797979
0.000347,0.307475,0.143246
0.000348,0.556054,0.086626
0.000349,0.065082,0.836804
0.000350,0.118756,-0.365004
0.000351,0.170576,0.129936
0.000352,0.606051,0.437354
0.000353,0.723633,0.399079
0.000354,0.663814,0.745300
0.000355,-0.265891,0.528604
0.000356,0.635966,0.156077
0.000357,0.414780,0.291814
0.000358,-0.221388,0.332575
0.000359,0.065276,0.130106
0.000360,0.078342,0.737883
0.000361,0.837636,0.246798
0.000362,0.607586,0.247502
0.000363,0.490764,0.398433
0.000364,0.317019,0.314615
0.000365,0.926730,0.244783
0.000366,0.024570,0.413088
0.000367,0.231941,0.252984
0.000368,0.125851,0.389622
0.000369,0.385620,0.192367
0.000370,0.218018,0.398741
0.000371,0.150199,0.079855
0.000372,0.269798,0.455570
0.000373,0.102936,0.334232
0.000374,0.455306,0.536185
0.000375,0.057350,0.041192
0.000376,0.417181,0.543622
0.000377,-0.017164,0.098800
0.000378,-0.123439,0.211883
0.000379,0.075617,0.062648
0.000380,0.212694,0.210063
0.000381,0.264924,0.045010
0.000382,0.066936,-0.207480
0.000383,-0.192317,0.263261
0.000384,0.007894,0.253884
0.000385,0.162198,0.451473
0.000386,0.476625,0.043220
0.000387,0.305866,0.048927
0.000388,0.715661,0.891900
0.000389,0.457848,-0.090932
0.000390,0.018350,0.165326
0.000391,-0.082688,0.353976
0.000392,0.163034,0.316563
0.000393,0.566226,0.463521
0.000394,-0.186789,-0.035769
0.000395,0.319467,0.114597
0.000396,0.120063,-0.048468
0.000397,-0.381895,0.052297
0.000398,0.423579,0.310757
0.000399,-0.183555,0.034392
0.000400,0.908119,0.547658
0.000401,-0.293632,0.229518
0.000402,0.703005,-0.467916
0.000403,0.744963,-0.167587
0.000404,0.445664,0.439919
0.000405,0.616111,-0.318241
0.000406,0.094907,-0.210328
0.000407,0.206222,0.041493
0.000408,0.257394,0.788229
0.000409,0.039490,0.392474
0.000410,0.402463,-0.002073
0.000411,0.210448,0.210148
0.000412,0.119193,0.344081
0.000413,-0.149635,0.203618
0.000414,0.062567,-0.257917
0.000415,0.552023,0.453691
0.000416,0.054747,0.151457
0.000417,0.297482,-0.243550
0.000418,-0.404564,0.209866
0.000419,0.289116,0.054859
0.000420,0.305589,-0.000131
0.000421,-0.107711,0.003949
0.000422,0.620591,-0.035773
0.000423,-0.250809,-0.294709
0.000424,-0.043542,0.068678
0.000425,0.149979,0.144837
0.000426,0.272965,-0.138760
0.000427,0.013744,-0.089901
0.000428,0.595246,0.617392
0.000429,-0.043508,-0.082176
0.000430,-0.094551,0.420659
0.000431,-0.087474,0.013864
0.000432,0.695203,-0.152053
0.000433,0.219889,0.929626
0.000434,0.124011,0.575329
0.000435,-0.040793,-0.039213
0.000436,-0.382578,0.373809
0.000437,0.120229,0.269299
0.000438,0.013871,0.417852
0.000439,-0.087662,0.478617
0.000440,0.100022,-0.037479
0.000441,0.659771,0.672378
0.000442,0.352245,0.324998
0.000443,0.355708,0.415036
0.000444,0.013057,-0.338094
0.000445,0.219704,0.158884
0.000446,-0.039869,-0.281178
0.000447,-0.043641,0.259425
0.000448,-0.129638,-0.038535
0.000449,0.051982,-0.305323
0.000450,-0.077245,-0.345796
0.000451,-0.024066,0.060756
0.000452,0.186677,0.200428
0.000453,0.461666,-0.188213
0.000454,0.162704,-0.091006
0.000455,0.151546,0.208283
0.000456,0.503974,-0.196770
0.000457,0.105490,-0.405043
0.000458,-0.139807,0.299782
0.000459,0.279079,-0.041132
0.000460,-0.138263,0.950442
0.000461,0.450591,0.559402
0.000462,0.271391,-0.040685
0.000463,-0.147731,0.291359
0.000464,0.213711,-0.197661
0.000465,0.267732,-0.400345
0.000466,-0.181138,0.746491
0.000467,0.168092,0.051860
0.000468,-0.000643,-0.105177
0.000469,-0.065462,-0.048068
0.000470,-0.083906,0.193514
0.000471,0.425782,-0.086052
0.000472,0.383739,-0.091161
0.000473,0.238476,-0.340985
0.000474,-0.172341,-0.049623
0.000475,0.433263,-0.089337
0.000476,0.279990,0.408638
0.000477,-0.059807,0.552948
0.000478,-0.324484,-0.285491
0.000479,0.035399,-0.123524
0.000480,0.380377,-0.085571
0.000481,0.021926,0.253056
0.000482,-0.051048,0.050778
0.000483,0.413595,0.051589
0.000484,-0.179198,0.193477
0.000485,0.119111,0.065114
0.000486,-0.424108,0.011423
0.000487,-0.112067,-0.157080
0.000488,0.370746,-0.233537
0.000489,-0.473621,-0.351073
0.000490,-0.115011,0.053142
0.000491,-0.347245,0.264997
0.000492,0.094942,-0.092418
0.000493,-0.005041,0.252041
0.000494,-0.093066,0.072347
0.000495,-0.049494,-0.045099
0.000496,-0.055146,0.065741
0.000497,-0.069091,-0.048086
0.000498,-0.103502,0.046813
0.000499,0.156680,0.176574
0.000500,0.593755,0.414905
0.000501,-0.307119,0.048837
0.000502,-0.245489,-0.397940
0.000503,0.184303,0.366292
0.000504,-0.284359,0.295823
0.000505,0.106664,0.054535
0.000506,-0.183378,-0.032994
0.000507,0.201604,0.042208
0.000508,0.065125,0.496290
0.000509,0.114316,0.305592
0.000510,-0.396354,-0.339596
0.000511,-0.002239,0.457494
0.000512,0.203368,-0.395967
0.000513,-0.182877,0.563713
0.000514,0.011881,0.036573
0.000515,-0.049493,0.695312
0.000516,-0.035320,-0.437280
0.000517,0.143065,-0.201046
0.000518,-0.296216,-0.232859
0.000519,-0.101562,0.049492
0.000520,-0.155421,0.155067
0.000521,-0.351229,-0.324282
0.000522,-0.015972,-0.636981
0.000523,-0.003784,0.305145
0.000524,-0.001031,-0.344820
0.000525,0.012283,0.112696
0.000526,0.300926,0.323398
0.000527,0.023626,-0.052269
0.000528,0.096979,0.154734
0.000529,0.036924,0.093889
0.000530,-0.260851,0.160466
0.000531,0.125494,-0.197538
0.000532,-0.056024,-0.321865
0.000533,-0.270754,0.004318
0.000534,0.084407,0.187334
0.000535,-0.611837,-0.302133
0.000536,-0.310618,-0.195023
0.000537,-0.293052,-0.055144
0.000538,-0.158710,-0.045007
0.000539,-0.354137,-0.456109
0.000540,-0.297649,-0.747887
0.000541,0.201434,-0.401617
0.000542,-0.256812,-0.356754
0.000543,0.004918,-0.161822
0.000544,-0.256670,-0.509674
0.000545,0.041712,-0.266007
0.000546,-0.253476,-0.061138
0.000547,-0.103760,0.038449
0.000548,0.294684,0.144232
0.000549,-0.306324,-0.309743
0.000550,-0.671206,-0.425245
0.000551,0.248619,0.134587
0.000552,-0.619455,0.433824
0.000553,-0.117775,-0.558971
0.000554,-0.412084,-0.154084
0.000555,-0.156806,-0.589218
0.000556,-0.006936,0.124230
0.000557,-0.015459,-0.422765
0.000558,-0.060947,0.273525
0.000559,-0.553098,-0.429626
0.000560,-0.511948,-0.177754
0.000561,-0.205907,-0.259461
0.000562,0.320339,-0.366469
0.000563,-0.163733,0.178371
0.000564,-0.374398,-0.427389
0.000565,-0.158482,-0.265282
0.000566,-0.760210,-0.059554
0.000567,0.034664,-0.309988
0.000568,-0.161807,0.031975
0.000569,-0.116662,0.291213
0.000570,-0.337390,-0.218491
0.000571,-0.275576,-0.512508
0.000572,-0.287943,-0.258283
0.000573,-0.720881,0.142839
0.000574,-0.418239,-0.069892
0.000575,-0.109374,-0.505999
0.000576,-0.064993,0.047098
0.000577,-0.218225,-0.254543
0.000578,-0.064211,-0.248767
0.000579,-0.303748,0.035707
0.000580,0.042924,-0.299161
0.000581,0.041092,-0.112939
0.000582,-0.309073,0.242260
0.000583,0.293913,-0.241222
0.000584,-0.275156,-0.348752
0.000585,-0.163325,0.113328
0.000586,-0.365226,-0.239450
0.000587,-0.005560,-0.292699
0.000588,-0.204803,-0.086112
0.000589,-0.309935,-0.688974
0.000590,-0.662252,-0.132577
0.000591,-0.261122,-0.507627
0.000592,0.089481,-0.368198
0.000593,-0.083621,0.007289
0.000594,-0.150547,0.149383
0.000595,-0.151246,-0.205220
0.000596,-0.649755,0.067033
0.000597,-0.052463,-0.592096
0.000598,0.003240,0.350555
0.000599,-0.651341,-0.685779
0.000600,-0.005382,-0.499717
0.000601,-0.334699,-0.507568
0.000602,0.257956,-0.091533
0.000603,-0.234426,-0.346048
0.000604,-0.246733,-0.306925
0.000605,-0.789348,0.052564
0.000606,0.201805,-0.108726
0.000607,0.009388,0.043180
0.000608,-0.345626,0.051605
0.000609,-0.354516,-0.412600
0.000610,-0.387260,-0.353151
0.000611,-0.099381,-0.292810
0.000612,-0.185758,-0.596695
0.000613,-0.127343,-0.394732
0.000614,-0.125809,-0.045880
0.000615,-0.253178,-0.178817
0.000616,-0.221071,0.068949
0.000617,-0.170762,-0.598440
0.000618,-0.033759,-0.502041
0.000619,0.023178,-0.446532
0.000620,-0.191527,-0.192783
0.000621,0.057791,-0.344309
0.000622,-0.185202,0.071756
0.000623,-0.385170,-0.235151
0.000624,-0.175951,-0.277399
0.000625,-0.490230,-0.186860
0.000626,-0.681388,0.294188
0.000627,-0.109677,-0.299637
0.000628,-0.081027,0.006449
0.000629,-0.096131,-0.354707
0.000630,-0.287662,-0.196602
0.000631,-0.389497,-0.464830
0.000632,-0.390652,-0.294790
0.000633,-0.391608,-0.292837
0.000634,-0.192139,-0.335081
0.000635,-0.351500,-0.601627
0.000636,-0.146212,-0.005488
0.000637,-0.148705,0.302856
0.000638,-0.189958,-0.257170
0.000639,-0.605757,-0.285845
0.000640,-0.297695,-0.137299
0.000641,-0.082301,-0.254674
0.000642,-0.548831,-0.602415
0.000643,-0.088139,-0.290434
0.000644,-0.247369,-0.331400
0.000645,-0.295343,-0.142283
0.000646,-0.335437,-0.435692
0.000647,-0.241383,-0.193974
0.000648,-0.429105,-0.747671
0.000649,-0.142835,-0.436384
0.000650,-0.398915,-0.284493
0.000651,-0.238595,-0.284353
0.000652,-0.358995,-0.241500
0.000653,-0.758957,-0.553470
0.000654,-0.201017,-0.085691
0.000655,-0.296354,-0.182281
0.000656,-0.303954,-0.181529
0.000657,-0.393425,-0.234037
0.000658,0.009298,-0.225262
0.000659,-0.590605,-0.404792
0.000660,-0.341042,-0.325629
0.000661,-0.593105,-0.584491
0.000662,-0.207007,-0.075735
0.000663,-0.490268,-0.178215
0.000664,-0.149754,-0.436409
0.000665,0.028348,-0.472109
0.000666,-0.427575,-0.240098
0.000667,-0.301696,-0.182374
0.000668,-0.194287,-0.470362
0.000669,-0.198253,-0.446892
0.000670,-0.498154,0.034994
0.000671,-0.401678,-0.380950
0.000672,-0.395719,-0.172416
0.000673,-0.494627,-0.263101
0.000674,-0.129864,-0.278427
0.000675,-0.549297,-0.318459
0.000676,-0.610342,-0.237646
0.000677,-0.345252,-0.466531
0.000678,-0.481816,-0.423929
0.000679,-0.646293,-0.313783
0.000680,-0.331713,-0.220969
0.000681,-0.041656,-0.063511
0.000682,-0.339428,-0.088757
0.000683,-0.146774,-0.558998
0.000684,-0.190722,-0.365904
0.000685,-0.751935,-0.362605
0.000686,-0.597759,-0.769014
0.000687,-0.302296,-0.515352
0.000688,-0.300698,-0.280531
0.000689,-0.381746,-0.479439
0.000690,-0.347371,-0.472265
0.000691,-0.639478,-0.625875
0.000692,-0.612477,-0.432505
0.000693,0.048872,-0.421717
0.000694,-0.286806,-0.218410
0.000695,0.006766,-0.274749
0.000696,0.006477,-0.614609
0.000697,-0.203030,-0.579075
0.000698,-0.417344,-0.334389
0.000699,-0.305062,-0.518277
0.000700,-0.655981,0.130207
0.000701,-0.038385,-0.171662
0.000702,-0.262193,-0.564324
0.000703,-0.420875,-0.211428
0.000704,-0.452742,0.134568
0.000705,-0.407578,-0.304253
0.000706,-0.500868,0.188697
0.000707,-0.800096,-0.502068
0.000708,-0.658626,0.088434
0.000709,-0.715904,-0.087832
0.000710,-0.400273,0.095939
0.000711,-0.361207,-0.704263
0.000712,-0.326091,-0.161926
0.000713,-0.362186,-0.209223
0.000714,-0.219105,-0.494158
0.000715,-0.563013,-0.006386
0.000716,-0.874614,0.040207
0.000717,-0.422119,-0.546957
0.000718,-0.359841,0.043479
0.000719,-0.526930,-0.742527
0.000720,-0.329098,-0.157554
0.000721,-0.679711,-0.115420
0.000722,-0.250272,-0.448614
0.000723,-0.445327,-0.403345
0.000724,-0.589730,-0.250697
0.000725,-0.581830,-0.494772
0.000726,-0.141461,-0.217836
0.000727,-0.778788,-0.659171
0.000728,-0.637902,-0.466830
0.000729,-0.476436,-0.700834
0.000730,-0.165924,-0.518082
0.000731,-0.425516,-0.115534
0.000732,-0.521636,-0.387706
0.000733,-0.287731,-0.292681
0.000734,-0.518507,-0.450378
0.000735,-0.120720,0.103433
0.000736,-0.224469,-0.497882
0.000737,-0.471048,-0.590947
0.000738,-0.567424,-0.347266
0.000739,-0.172521,-0.539411
0.000740,-0.367030,-0.436311
0.000741,-0.517396,-0.278242
0.000742,-0.465519,-0.284816
0.000743,-0.716643,-0.389575
0.000744,-0.481980,-0.423110
0.000745,-0.414106,-0.497283
0.000746,-0.522996,-0.358829
0.000747,-0.312294,-0.485145
0.000748,-0.421584,-0.088509
0.000749,-0.671031,-0.688931
0.000750,-0.581492,-0.096685
0.000751,-0.396042,-0.493392
0.000752,-0.689466,0.263424
0.000753,-0.274283,-0.661015
0.000754,-0.074339,-0.188126
0.000755,-0.381013,-0.543862
0.000756,-0.274260,-0.157342
0.000757,-0.169559,-0.181980
0.000758,-0.072256,-0.287797
0.000759,-0.475295,-0.652932
0.000760,-0.574763,-0.161648
0.000761,-0.431430,-0.695796
0.000762,-0.276074,-0.323086
0.000763,-0.280638,-0.474044
0.000764,-0.072995,-0.097315
0.000765,-0.930471,-0.499302
0.000766,-0.528000,-0.255881
0.000767,-0.015151,-0.401808
0.000768,-0.467425,-0.258111
0.000769,-0.216038,-0.663539
0.000770,-0.308222,-0.294732
0.000771,-0.870994,-0.193127
0.000772,-0.263684,-0.366021
0.000773,-0.136552,-0.317473
0.000774,-0.329121,-0.624599
0.000775,0.222947,-0.844240
0.000776,-0.731577,-0.269274
0.000777,-0.095210,-0.521424
0.000778,0.088035,-0.649510
0.000779,-0.280032,-0.565526
0.000780,-0.467858,-0.914539
0.000781,-0.042261,-0.459333
0.000782,-0.482089,-0.022440
0.000783,-0.331563,-0.467325
0.000784,-0.117989,-0.737141
0.000785,-0.567652,-0.076105
0.000786,-0.780203,-0.374821
0.000787,0.027801,-0.606622
0.000788,-0.417143,-0.453204
0.000789,-0.158540,-0.110694
0.000790,-0.067755,-0.193692
0.000791,-0.373152,-0.513683
0.000792,-0.832886,-0.683080
0.000793,-0.328311,-0.131949
0.000794,-0.570953,0.070761
0.000795,-0.376077,-0.122083
0.000796,-0.122521,-0.021467
0.000797,-0.421276,-0.020918
0.000798,-0.603828,-0.682134
0.000799,-0.266141,-0.438712
0.000800,-0.264257,-0.129376
0.000801,-0.629005,-0.860699
0.000802,-0.262499,-0.289551
0.000803,-0.262852,-0.438528
0.000804,-0.614736,-0.584970
0.000805,-0.340707,-0.358611
0.000806,-0.109271,-0.650124
0.000807,-0.319370,-0.087729
0.000808,-0.372724,-0.067030
0.000809,-0.262591,-0.612909
0.000810,-0.247520,-0.291759
0.000811,-0.553846,-0.489072
0.000812,-0.094572,-0.439110
0.000813,-0.106576,-0.762213
0.000814,-0.713124,-0.138990
0.000815,-0.059045,-0.300527
0.000816,0.195045,-0.594908
0.000817,-0.679989,-0.554765
0.000818,-0.511026,-0.545615
0.000819,-0.721956,-0.154593
0.000820,-0.310228,-0.702038
0.000821,-0.250784,-0.299906
0.000822,-0.825409,0.244291
0.000823,-0.023640,-0.279718
0.000824,-0.560292,0.203842
0.000825,-0.128422,-0.545647
0.000826,-0.256413,-0.344462
0.000827,-0.165500,-0.545559
0.000828,-0.327429,-0.590834
0.000829,-0.159009,-0.141845
0.000830,-0.423807,0.270092
0.000831,-0.317172,-0.385773
0.000832,-0.430531,-0.584161
0.000833,-0.269771,-0.581919
0.000834,-0.515982,-0.339476
0.000835,-0.511497,-0.236834
0.000836,-0.320641,-0.246035
0.000837,-0.328078,-0.087772
0.000838,-0.064240,-0.451087
0.000839,-0.655577,0.014218
0.000840,-0.163881,-0.244516
0.000841,-0.602008,-0.056314
0.000842,-0.469195,-0.195146
