# Keithley DMM6500 Oscilloscope Data Export
# MM Experiment - 90° Measurement
# Date: 2025-06-05 18:02:58
# Operator: Physics Lab Student
# Channels: CH1 (Blue) - L1 Arm, CH2 (Green) - L2 Arm
# Sample Rate: 1.0 MS/s
# Time Base: 1ms/div
# Voltage Scale: 200mV/div
# Signal Frequency: 1000 Hz
# Temperature: 22.3°C, Humidity: 45%
# L1 Phase: 200.000°
# L2 Phase: 202.850°
# Phase Difference: 2.850°
#
Time(s),CH1_L1_Blue(V),CH2_L2_Green(V)
0.000157,0.336840,0.411802
0.000158,0.938166,0.307059
0.000159,0.592640,-0.253033
0.000160,0.807044,-0.001329
0.000161,0.587428,0.183915
0.000162,0.267603,0.341934
0.000163,0.530771,0.592625
0.000164,0.308649,0.038077
0.000165,0.608994,0.143776
0.000166,-0.108987,-0.008578
0.000167,0.390509,0.444274
0.000168,0.584274,-0.061757
0.000169,0.479571,-0.012765
0.000170,0.736869,-0.058318
0.000171,0.385094,0.448408
0.000172,0.342715,0.938792
0.000173,0.244410,0.406738
0.000174,0.453106,0.591760
0.000175,0.293968,0.848555
0.000176,0.269735,0.615505
0.000177,0.552518,-0.100723
0.000178,0.234754,0.153387
0.000179,0.090747,0.246254
0.000180,0.111061,0.337590
0.000181,0.722392,0.363879
0.000182,0.184791,0.986683
0.000183,0.896561,0.582864
0.000184,0.700905,0.331042
0.000185,0.639822,0.190022
0.000186,0.530373,0.703926
0.000187,0.892371,-0.003014
0.000188,0.833096,0.736620
0.000189,0.634704,0.804953
0.000190,0.582014,0.046136
0.000191,0.051550,0.200752
0.000192,0.304178,0.545206
0.000193,0.491637,-0.113523
0.000194,0.339933,0.288614
0.000195,0.452473,0.427204
0.000196,0.350325,0.265823
0.000197,0.295626,0.330539
0.000198,0.386662,0.134710
0.000199,0.543603,0.727021
0.000200,0.495673,0.080997
0.000201,0.036953,0.039396
0.000202,0.227602,0.641661
0.000203,0.805186,0.791073
0.000204,-0.018920,0.394090
0.000205,0.828061,0.392461
0.000206,0.229941,0.428316
0.000207,0.097673,-0.224946
0.000208,0.749819,0.428675
0.000209,0.195976,0.780848
0.000210,0.676941,0.383750
0.000211,1.390910,0.715038
0.000212,0.738566,0.635366
0.000213,0.330097,-0.072640
0.000214,0.796880,0.251047
0.000215,0.446349,0.632405
0.000216,-0.162572,-0.003359
0.000217,0.637154,0.450645
0.000218,0.443740,0.442773
0.000219,0.487637,0.437152
0.000220,0.183388,0.387923
0.000221,0.854132,0.382239
0.000222,0.704805,0.338025
0.000223,0.548570,0.009815
0.000224,0.850101,0.646008
0.000225,0.053515,0.443747
0.000226,0.807658,0.483119
0.000227,0.113597,0.482230
0.000228,0.534107,0.743577
0.000229,0.401866,0.000159
0.000230,-0.207100,0.664797
0.000231,0.497398,0.199820
0.000232,-0.264952,0.050413
0.000233,0.297747,0.660483
0.000234,0.542515,0.303788
0.000235,0.092869,0.399628
0.000236,0.778254,0.109807
0.000237,0.378980,0.803066
0.000238,0.088495,0.109897
0.000239,0.237857,0.501807
0.000240,0.404464,0.553510
0.000241,0.349241,0.291238
0.000242,-0.058463,1.096254
0.000243,1.055818,0.124279
0.000244,0.345151,0.195873
0.000245,0.247989,0.995418
0.000246,0.060738,-0.102644
0.000247,0.250498,0.949702
0.000248,0.383816,0.561659
0.000249,0.137552,0.173549
0.000250,-0.018682,0.068381
0.000251,0.987538,0.211423
0.000252,0.380760,0.163971
0.000253,0.557305,0.065344
0.000254,0.533475,0.457125
0.000255,0.688094,0.266616
0.000256,0.277644,0.164909
0.000257,0.638741,-0.033921
0.000258,0.499652,0.362460
0.000259,0.496365,0.659885
0.000260,0.762862,0.745992
0.000261,0.085616,0.408392
0.000262,0.907183,0.149869
0.000263,0.452857,-0.147980
0.000264,0.898842,0.599921
0.000265,0.748510,1.100407
0.000266,-0.043316,0.104826
0.000267,0.596015,0.167440
0.000268,0.248273,0.072071
0.000269,0.461174,0.673166
0.000270,-0.393764,-0.004371
0.000271,0.442742,0.592942
0.000272,0.247107,0.455801
0.000273,0.394935,0.654067
0.000274,0.850521,0.619263
0.000275,0.748928,0.811677
0.000276,0.338032,0.406929
0.000277,0.501552,0.559060
0.000278,0.756707,0.452914
0.000279,0.503239,0.764044
0.000280,0.691922,-0.025916
0.000281,0.403418,0.718105
0.000282,0.691991,0.460613
0.000283,-0.162597,0.357751
0.000284,0.134186,0.310243
0.000285,0.099506,-0.387399
0.000286,0.097735,1.017819
0.000287,0.389962,0.005485
0.000288,0.393014,0.417400
0.000289,0.514840,-0.075154
0.000290,0.915259,0.929234
0.000291,0.039718,0.270912
0.000292,0.085281,0.720941
0.000293,0.187524,0.368758
0.000294,0.205502,0.184617
0.000295,1.111397,0.829172
0.000296,0.355311,0.680882
0.000297,-0.192097,0.159798
0.000298,0.352041,0.711080
0.000299,0.445037,0.824826
0.000300,0.698445,0.574431
0.000301,0.664464,0.565791
0.000302,0.347156,0.211133
0.000303,0.215912,0.207980
0.000304,0.695663,0.462260
0.000305,0.173758,0.067903
0.000306,-0.162703,-0.066897
0.000307,0.551286,0.679383
0.000308,0.038818,0.673849
0.000309,0.460600,-0.021178
0.000310,0.901810,0.573764
0.000311,0.237931,-0.159910
0.000312,-0.148795,0.633171
0.000313,0.579025,0.481157
0.000314,0.244035,0.122756
0.000315,0.831766,0.607430
0.000316,0.483394,0.324681
0.000317,0.088852,0.887041
0.000318,0.389115,0.179410
0.000319,0.294975,-0.127475
0.000320,0.212115,0.378835
0.000321,0.189508,0.479984
0.000322,0.594659,0.427449
0.000323,-0.302460,0.289581
0.000324,-0.119876,-0.315764
0.000325,0.335664,-0.161279
0.000326,0.335071,-0.435834
0.000327,0.837276,0.081130
0.000328,0.318195,-0.081642
0.000329,0.729676,0.704880
0.000330,0.523083,0.463322
0.000331,0.138459,-0.182791
0.000332,0.517666,0.317356
0.000333,0.489043,0.565068
0.000334,0.686178,0.512964
0.000335,0.389003,0.508704
0.000336,0.424678,0.165164
0.000337,0.529969,0.723603
0.000338,0.276579,0.116815
0.000339,1.083595,0.323810
0.000340,0.190009,0.334785
0.000341,0.693577,0.330003
0.000342,-0.165342,0.258868
0.000343,0.751552,0.279811
0.000344,0.475967,0.026189
0.000345,0.176614,0.066305
0.000346,0.432662,0.972997
0.000347,0.688905,0.742981
0.000348,-0.177819,0.299826
0.000349,0.485216,0.436369
0.000350,0.641098,0.737658
0.000351,0.021131,0.225385
0.000352,0.094214,0.132131
0.000353,-0.128405,0.385158
0.000354,0.531814,1.078519
0.000355,0.929393,0.423975
0.000356,0.973813,0.333979
0.000357,0.274643,0.112877
0.000358,0.459584,0.623559
0.000359,0.419512,0.387038
0.000360,0.233225,0.068686
0.000361,0.430179,0.330659
0.000362,0.113520,0.262625
0.000363,0.056784,0.040071
0.000364,0.584481,0.476115
0.000365,0.633112,0.271763
0.000366,0.209276,0.447656
0.000367,-0.031672,0.130855
0.000368,0.319852,0.490821
0.000369,0.213315,0.165230
0.000370,0.172028,0.329510
0.000371,0.220191,0.015218
0.000372,0.270072,0.173866
0.000373,0.418508,0.562391
0.000374,-0.370437,0.569662
0.000375,0.474753,0.262786
0.000376,-0.109390,-0.171469
0.000377,0.725334,0.915465
0.000378,0.166046,0.425277
0.000379,0.384211,0.176187
0.000380,0.476299,0.018402
0.000381,0.262491,-0.070923
0.000382,0.413333,0.307088
0.000383,0.166887,-0.037702
0.000384,0.219380,0.161319
0.000385,0.366914,0.103042
0.000386,0.009161,0.111267
0.000387,0.860589,-0.192076
0.000388,-0.142737,-0.035707
0.000389,0.721689,0.364325
0.000390,0.803965,0.108347
0.000391,0.119791,0.055184
0.000392,0.013490,-0.089555
0.000393,0.532699,0.164387
0.000394,0.128216,0.154517
0.000395,-0.024471,0.257092
0.000396,0.374602,0.641092
0.000397,0.837512,-0.052211
0.000398,0.129533,0.615690
0.000399,0.385819,0.324235
0.000400,-0.059693,0.368901
0.000401,0.132639,0.521151
0.000402,-0.123041,0.320275
0.000403,0.145897,0.057352
0.000404,-0.012686,0.661584
0.000405,0.732702,-0.128445
0.000406,-0.211418,0.259411
0.000407,0.283646,0.170442
0.000408,0.194085,0.110052
0.000409,0.391112,0.385538
0.000410,0.341330,-0.292618
0.000411,-0.065854,0.327463
0.000412,0.533519,0.092836
0.000413,0.626005,0.785438
0.000414,0.334207,0.278127
0.000415,0.247530,0.341825
0.000416,0.438313,-0.210799
0.000417,0.044469,0.139092
0.000418,0.378508,-0.255737
0.000419,-0.350078,0.294568
0.000420,0.153511,-0.042958
0.000421,0.182340,0.533917
0.000422,0.039533,0.257430
0.000423,-0.055605,0.415318
0.000424,0.086905,0.359519
0.000425,0.091068,0.362574
0.000426,0.055361,0.113225
0.000427,0.207167,0.161642
0.000428,0.289618,0.068858
0.000429,0.287256,0.242273
0.000430,0.192138,0.355566
0.000431,-0.349301,0.003327
0.000432,-0.243729,0.648614
0.000433,0.538798,0.690843
0.000434,0.133727,0.687951
0.000435,-0.093604,0.299720
0.000436,0.108951,0.355274
0.000437,0.335243,0.307479
0.000438,0.090333,0.240397
0.000439,-0.251498,-0.460322
0.000440,-0.147939,-0.440006
0.000441,-0.198134,0.061804
0.000442,0.097263,0.393807
0.000443,0.592996,0.167433
0.000444,-0.459788,0.196321
0.000445,0.083055,-0.167995
0.000446,-0.264073,0.203389
0.000447,0.678580,0.287656
0.000448,0.188601,0.256657
0.000449,0.137961,0.133027
0.000450,0.134823,0.007948
0.000451,0.331930,0.404181
0.000452,-0.215481,0.442840
0.000453,0.126417,0.254302
0.000454,0.023924,0.113387
0.000455,0.324343,-0.054201
0.000456,0.482362,0.154310
0.000457,0.628530,0.659354
0.000458,-0.024788,-0.012395
0.000459,0.378796,-0.038873
0.000460,0.321832,0.255455
0.000461,0.429268,0.217655
0.000462,0.522140,-0.000335
0.000463,-0.200604,0.355429
0.000464,0.211016,0.453812
0.000465,0.067936,-0.357632
0.000466,-0.019798,0.098704
0.000467,0.365775,0.197287
0.000468,0.111760,0.190159
0.000469,0.672062,0.250434
0.000470,-0.281801,0.394806
0.000471,0.616063,-0.543489
0.000472,-0.145586,0.301886
0.000473,-0.032222,-0.154837
0.000474,0.200642,-0.150158
0.000475,-0.188458,0.319799
0.000476,-0.140163,0.300508
0.000477,0.042204,-0.089130
0.000478,0.199046,0.120777
0.000479,0.448854,0.172145
0.000480,-0.105788,-0.192929
0.000481,-0.299073,0.361735
0.000482,0.132870,0.108638
0.000483,0.341963,-0.125187
0.000484,-0.356638,-0.326924
0.000485,0.097603,0.018808
0.000486,-0.361132,0.010346
0.000487,0.209108,-0.146792
0.000488,-0.050080,0.108775
0.000489,0.044337,-0.042681
0.000490,0.105732,0.120117
0.000491,0.304554,-0.438377
0.000492,0.487493,0.241456
0.000493,-0.205767,0.144118
0.000494,0.053761,0.571816
0.000495,-0.366230,-0.338811
0.000496,0.001881,-0.040734
0.000497,-0.099806,-0.224319
0.000498,0.446886,0.665201
0.000499,0.293455,-0.175022
0.000500,0.036373,0.675556
0.000501,0.156172,0.062547
0.000502,0.101746,0.117884
0.000503,0.044235,-0.075842
0.000504,-0.051276,-0.151474
0.000505,-0.045570,-0.040754
0.000506,0.546550,0.215597
0.000507,0.143189,0.105362
0.000508,0.144728,-0.380249
0.000509,-0.214057,-0.049276
0.000510,0.032446,0.459002
0.000511,0.289267,-0.047113
0.000512,-0.062788,-0.533945
0.000513,-0.018244,-0.180826
0.000514,-0.063178,0.023874
0.000515,-0.651827,-0.074917
0.000516,0.589735,0.381591
0.000517,-0.271580,0.115933
0.000518,-0.319294,-0.373492
0.000519,0.093771,0.036819
0.000520,0.037791,-0.027542
0.000521,-0.055644,0.022845
0.000522,0.090768,-0.364289
0.000523,-0.207626,-0.211825
0.000524,-0.407931,0.383399
0.000525,-0.159930,-0.271429
0.000526,-0.104992,0.181231
0.000527,-0.157224,-0.062883
0.000528,-0.163172,-0.128433
0.000529,-0.195339,-0.283102
0.000530,-0.156906,-0.132105
0.000531,-0.048116,0.211489
0.000532,0.091260,0.062943
0.000533,-0.263523,-0.414751
0.000534,0.149785,-0.371151
0.000535,-0.058126,0.178921
0.000536,-0.671062,0.462449
0.000537,0.550515,0.226568
0.000538,-0.159439,-0.421430
0.000539,-0.008847,0.212586
0.000540,0.101049,0.214691
0.000541,-0.496582,0.062314
0.000542,-0.091068,-0.095893
0.000543,-0.270998,-0.037046
0.000544,0.000506,-0.199779
0.000545,0.245099,-0.161832
0.000546,0.215723,-0.394177
0.000547,-0.149643,0.059654
0.000548,-0.392472,0.222817
0.000549,0.135884,0.075233
0.000550,-0.260759,0.068269
0.000551,-0.351822,0.022183
0.000552,-0.402187,-0.136218
0.000553,-0.160369,-0.102474
0.000554,-0.189443,-0.304098
0.000555,-0.243678,-0.046978
0.000556,0.009617,0.110562
0.000557,-0.037204,-0.731577
0.000558,0.174683,-0.070648
0.000559,-0.240545,-0.182137
0.000560,-0.400295,0.410031
0.000561,-0.197729,-0.147527
0.000562,-0.303003,-0.091506
0.000563,-0.504101,-0.145993
0.000564,0.213976,-0.251491
0.000565,-0.200589,-0.450194
0.000566,-0.200426,-0.602450
0.000567,-0.016788,-0.014107
0.000568,-0.595644,0.078872
0.000569,-0.199213,-0.300532
0.000570,-0.229502,-0.344830
0.000571,-0.286198,0.207000
0.000572,-0.235712,-0.256307
0.000573,-0.371425,0.156181
0.000574,-0.141293,-0.094902
0.000575,-0.002774,0.247075
0.000576,-0.290304,-0.050853
0.000577,-0.494731,0.061670
0.000578,-0.300476,-0.029893
0.000579,-0.549160,-0.507154
0.000580,-0.015286,-0.002910
0.000581,-0.483457,-0.306480
0.000582,-0.413609,-0.149521
0.000583,-0.106687,-0.581234
0.000584,0.337741,-0.192990
0.000585,-0.305600,0.023091
0.000586,-0.795713,-0.191029
0.000587,-0.306141,0.059682
0.000588,-0.366004,-0.136177
0.000589,-0.252202,-0.483064
0.000590,-0.604434,0.113986
0.000591,-0.260768,-0.251249
0.000592,-0.151600,-0.740337
0.000593,-0.208544,-0.254860
0.000594,-0.348046,-0.349172
0.000595,-0.305436,-0.009274
0.000596,-0.468565,-0.271622
0.000597,-0.358954,-0.361233
0.000598,-0.454168,-0.261217
0.000599,-0.064850,0.092881
0.000600,-0.064733,-0.284396
0.000601,-0.248282,-0.265545
0.000602,-0.635683,-0.509908
0.000603,-0.410877,-0.365773
0.000604,-0.588915,-0.238939
0.000605,-0.441874,-0.118087
0.000606,-0.226556,-0.312268
0.000607,-0.320612,0.047061
0.000608,-0.524093,-0.194946
0.000609,-0.221154,-0.345114
0.000610,-0.567055,-0.202116
0.000611,-0.265173,-0.149956
0.000612,-0.167290,0.000938
0.000613,-0.257141,-0.192418
0.000614,-0.215040,-0.478720
0.000615,0.072006,-0.387174
0.000616,-0.654169,-0.401419
0.000617,-0.304156,0.316593
0.000618,-0.367869,-0.393944
0.000619,-0.671531,-0.232967
0.000620,-0.426149,-0.049102
0.000621,-0.533146,-0.489710
0.000622,-0.276826,-0.142986
0.000623,-0.112343,0.295453
0.000624,-0.117252,-0.544195
0.000625,-0.824677,-0.002093
0.000626,-0.017077,-0.189258
0.000627,-0.370770,-0.346032
0.000628,-0.410666,-0.341030
0.000629,-0.423965,-0.297737
0.000630,0.123936,-0.438508
0.000631,-0.456371,-0.347611
0.000632,-0.176330,-0.437948
0.000633,0.188152,-0.423426
0.000634,0.070675,-0.302222
0.000635,-0.469906,-0.043423
0.000636,-0.454614,-0.503640
0.000637,-0.252664,-0.409385
0.000638,-0.409751,-0.306479
0.000639,0.077897,-0.354570
0.000640,-0.019046,-0.295266
0.000641,-0.125820,0.050497
0.000642,-0.171549,-0.497830
0.000643,-0.325162,0.064415
0.000644,-0.277508,-0.494745
0.000645,-0.056481,-0.540194
0.000646,-0.402753,-0.362302
0.000647,-0.615552,-0.183577
0.000648,-0.512179,0.055027
0.000649,-0.258171,-0.352650
0.000650,0.002119,-0.359159
0.000651,-0.450153,-0.155105
0.000652,-0.254160,-0.398437
0.000653,-0.278196,-0.699597
0.000654,-0.003732,-0.406778
0.000655,-0.245285,-0.303076
0.000656,-0.238261,-0.514209
0.000657,-0.589125,-0.266449
0.000658,-0.141415,0.007492
0.000659,-0.092826,0.102025
0.000660,-0.348455,-0.111760
0.000661,-0.453170,-0.060192
0.000662,-0.064188,-0.250461
0.000663,-0.088177,-0.298992
0.000664,-0.387236,-0.553414
0.000665,-0.147806,-0.392051
0.000666,-0.211601,-0.196728
0.000667,-0.705360,-0.496425
0.000668,0.030697,0.352686
0.000669,-0.852631,-0.301491
0.000670,-0.607883,-0.136949
0.000671,-0.458296,-0.204311
0.000672,-0.617455,-0.189557
0.000673,-0.423400,-0.285951
0.000674,-0.573933,-0.593403
0.000675,-0.423414,-0.028881
0.000676,-0.671471,0.055385
0.000677,-0.224670,-0.082951
0.000678,-0.282809,-0.040259
0.000679,-0.129407,-0.028743
0.000680,-0.569501,-0.416980
0.000681,-0.216355,-0.390375
0.000682,-0.410400,-0.434701
0.000683,-0.468189,0.010408
0.000684,-0.219112,-0.229143
0.000685,-0.415785,-0.120533
0.000686,-0.317786,-0.385144
0.000687,-0.409421,-0.641414
0.000688,-0.318384,-0.332056
0.000689,-0.771339,-0.124777
0.000690,-0.561307,0.261929
0.000691,-0.618764,-0.667634
0.000692,-0.612969,-0.272368
0.000693,-0.509754,-0.179904
0.000694,-0.059318,-0.015321
0.000695,-0.626037,-0.372030
0.000696,-0.356630,-0.280270
0.000697,-0.815015,-0.219975
0.000698,-0.305243,-0.291164
0.000699,-0.215652,-0.217632
0.000700,-0.775174,-0.527741
0.000701,-0.280789,-0.228180
0.000702,-0.377000,-0.245625
0.000703,-0.677227,-0.141337
0.000704,-0.326544,-0.295025
0.000705,-0.012891,-0.041078
0.000706,-0.576677,-0.186251
0.000707,-0.670345,-0.336568
0.000708,-0.370172,-0.748788
0.000709,-0.610666,-0.550244
0.000710,-0.474226,-0.589459
0.000711,-0.656255,-0.548649
0.000712,-0.505576,-0.202515
0.000713,-0.406561,-0.429556
0.000714,-0.245462,-0.394265
0.000715,-0.368942,-0.130660
0.000716,-0.313762,-0.543912
0.000717,-0.810033,-0.381777
0.000718,-0.115937,-0.379515
0.000719,-0.549323,-0.531598
0.000720,-0.702595,-0.331018
0.000721,-0.304575,-0.275311
0.000722,-0.860622,-0.422185
0.000723,-0.353726,-0.386841
0.000724,-0.320349,-0.436145
0.000725,-0.508954,-0.759422
0.000726,-0.271165,-0.587970
0.000727,-0.612288,-0.339137
0.000728,-0.460731,-0.298550
0.000729,-0.561513,-0.435969
0.000730,-0.618229,-0.148124
0.000731,-0.520702,-0.343811
0.000732,-0.117326,0.007326
0.000733,-0.178177,-0.808176
0.000734,-0.231361,-0.610520
0.000735,-0.355865,-0.281894
0.000736,-0.415983,-0.090956
0.000737,-0.128842,-0.200550
0.000738,-0.110481,-0.649988
0.000739,-0.271208,-0.261055
0.000740,-0.414832,-0.456911
0.000741,-0.490816,-0.122608
0.000742,-0.728283,-0.216532
0.000743,-0.481486,-0.312231
0.000744,-0.325625,0.101837
0.000745,-0.692177,-0.611137
0.000746,-0.336463,-0.146113
0.000747,-0.430913,-0.305264
0.000748,-0.414445,-0.062192
0.000749,-0.365061,-0.310012
0.000750,-0.582137,-0.000163
0.000751,-0.573815,-0.759957
0.000752,-0.630304,-0.357208
0.000753,-0.045590,-0.148274
0.000754,-0.623999,-0.346085
0.000755,-0.536610,-0.699737
0.000756,-0.516055,-0.609598
0.000757,-0.434434,-0.358420
0.000758,-0.175850,-0.099975
0.000759,-0.573179,-0.446329
0.000760,-0.270036,-0.506860
0.000761,-0.079826,-0.389644
0.000762,-0.519610,-0.182110
0.000763,-0.324442,-0.590186
0.000764,-0.728292,-0.127623
0.000765,-0.364102,-0.283820
0.000766,-0.212973,-0.434239
0.000767,-0.324178,-0.634773
0.000768,-0.614729,-0.379026
0.000769,-0.369966,-0.488960
0.000770,-0.716316,-0.024339
0.000771,-0.477776,-0.500086
0.000772,-0.500939,-0.428674
0.000773,-0.325312,-0.440318
0.000774,0.127299,-0.674083
0.000775,-0.924166,-0.456637
0.000776,-0.771558,-0.541055
0.000777,-0.276903,-0.390162
0.000778,-0.370840,-0.387427
0.000779,-0.767407,-0.477802
0.000780,-0.510183,-0.727734
0.000781,0.014331,-0.524775
0.000782,-0.315838,-0.431405
0.000783,-0.369243,-0.491653
0.000784,-0.081079,-0.177710
0.000785,-0.764084,-0.538813
0.000786,-0.298222,0.205037
0.000787,-0.506846,-0.040513
0.000788,-0.671556,-0.444351
0.000789,-0.271292,-0.537791
0.000790,-0.502442,-0.146325
0.000791,-0.165416,-0.205451
0.000792,-0.514201,-0.599822
0.000793,-0.119947,-0.243546
0.000794,-0.767517,-0.293130
0.000795,-0.602234,-0.333788
0.000796,-0.117229,-0.446411
0.000797,-0.082248,-0.137503
0.000798,-0.220862,-0.841720
0.000799,-0.519692,-0.193511
0.000800,-0.525737,-0.438587
0.000801,-0.520970,-0.060715
0.000802,-0.136814,-0.790258
0.000803,-0.221721,-0.101764
0.000804,-0.669600,-0.338099
0.000805,-0.429540,-0.290970
0.000806,-0.519275,0.075703
0.000807,-0.585934,-0.593357
0.000808,-0.534364,-0.332715
0.000809,-0.467227,-0.175542
0.000810,-0.076202,-0.643426
0.000811,-0.222392,-0.081521
0.000812,-0.382486,0.017458
0.000813,-0.321086,0.106151
0.000814,-0.608444,-0.282615
0.000815,-0.710123,-0.087896
0.000816,-0.366142,0.067711
0.000817,-0.403930,-0.133943
0.000818,-0.504150,-0.132220
0.000819,-0.565582,-0.450020
0.000820,-0.761158,-0.046131
0.000821,-0.496594,-0.595959
0.000822,-0.204904,0.010073
0.000823,-0.466442,-0.838423
0.000824,-0.463865,-0.594027
0.000825,-0.392559,-0.248672
0.000826,-0.316431,0.070514
0.000827,-0.407127,-0.540351
0.000828,-0.356350,-0.399688
0.000829,-0.695931,-0.659766
0.000830,-0.609776,-0.050975
0.000831,-0.010683,-0.426438
0.000832,-0.255364,0.040381
0.000833,-0.552981,-0.303382
0.000834,-0.517210,0.043910
0.000835,-0.210678,-0.510530
0.000836,-0.572328,-0.252961
0.000837,-0.668631,-0.115309
0.000838,-0.399420,-0.754370
0.000839,-0.210259,-0.652256
0.000840,-0.404444,-0.246890
0.000841,-0.184742,-0.355480
0.000842,-0.417343,-0.206552
0.000843,-0.192049,-0.458068
