# Keithley DMM6500 Oscilloscope Data Export
# MM Experiment - 60° Measurement
# Date: 2025-06-05 18:02:57
# Operator: Physics Lab Student
# Channels: CH1 (Blue) - L1 Arm, CH2 (Green) - L2 Arm
# Sample Rate: 1.0 MS/s
# Time Base: 1ms/div
# Voltage Scale: 200mV/div
# Signal Frequency: 1000 Hz
# Temperature: 22.3°C, Humidity: 45%
# L1 Phase: 200.000°
# L2 Phase: 202.400°
# Phase Difference: 2.400°
#
Time(s),CH1_L1_Blue(V),CH2_L2_Green(V)
0.000370,0.478381,0.718844
0.000371,0.432979,-0.137683
0.000372,0.380243,-0.191531
0.000373,0.339302,0.364742
0.000374,0.931194,0.014115
0.000375,-0.121025,0.161137
0.000376,0.122448,0.016352
0.000377,0.737731,-0.028450
0.000378,0.380358,0.524663
0.000379,0.236385,0.269963
0.000380,0.699411,0.012370
0.000381,0.801216,0.507153
0.000382,0.193178,0.051351
0.000383,0.288366,0.520372
0.000384,0.191348,0.006895
0.000385,-0.122367,-0.536632
0.000386,0.700505,0.309650
0.000387,0.440448,0.064319
0.000388,0.682009,0.265552
0.000389,0.228200,0.523598
0.000390,0.198093,0.517638
0.000391,0.697428,-0.030111
0.000392,-0.109467,0.060220
0.000393,0.533011,0.110627
0.000394,0.465923,0.371100
0.000395,-0.017710,-0.214237
0.000396,0.085507,0.066775
0.000397,-0.012713,0.078901
0.000398,0.085540,0.411346
0.000399,0.102159,-0.209946
0.000400,0.641218,-0.389352
0.000401,0.322287,0.013454
0.000402,0.239955,0.107398
0.000403,0.275969,0.414284
0.000404,0.086280,0.319793
0.000405,0.276852,0.417105
0.000406,-0.035669,0.633143
0.000407,0.012782,-0.032343
0.000408,0.059416,0.673326
0.000409,0.346647,0.674359
0.000410,0.423559,0.174896
0.000411,0.119392,-0.467552
0.000412,-0.135370,-0.221284
0.000413,0.215016,0.587699
0.000414,0.213991,0.307128
0.000415,0.564991,0.054464
0.000416,0.326752,-0.030377
0.000417,0.082128,-0.183042
0.000418,0.310805,0.261320
0.000419,0.223561,0.135577
0.000420,0.319102,0.232505
0.000421,0.434455,-0.427148
0.000422,0.082647,0.128005
0.000423,0.135169,0.826490
0.000424,-0.358910,-0.267589
0.000425,0.242023,0.278020
0.000426,-0.365733,0.361986
0.000427,-0.114808,0.213870
0.000428,0.089591,-0.038889
0.000429,0.382514,-0.082516
0.000430,0.671831,0.318277
0.000431,0.275884,-0.063925
0.000432,-0.058415,-0.078195
0.000433,0.426537,0.463643
0.000434,0.585067,-0.187409
0.000435,0.193935,0.554440
0.000436,0.044245,0.608405
0.000437,0.441297,0.039220
0.000438,0.634875,0.071665
0.000439,0.192269,0.278948
0.000440,0.563050,0.430249
0.000441,0.499643,-0.267522
0.000442,0.209891,-0.229400
0.000443,0.355050,-0.130529
0.000444,0.316588,0.227874
0.000445,0.121514,-0.337629
0.000446,-0.510298,0.126616
0.000447,0.236161,0.320074
0.000448,0.203265,0.414673
0.000449,0.147264,-0.331051
0.000450,-0.044147,-0.268991
0.000451,0.035002,0.168788
0.000452,-0.302377,0.112462
0.000453,0.209983,-0.034083
0.000454,0.556184,-0.207385
0.000455,-0.063710,0.095612
0.000456,-0.048663,-0.231987
0.000457,0.195471,0.213695
0.000458,-0.034687,-0.203057
0.000459,-0.202661,0.503574
0.000460,-0.001992,0.242039
0.000461,0.065381,-0.062663
0.000462,0.001319,0.054726
0.000463,0.415028,0.053443
0.000464,0.554390,0.112719
0.000465,0.354147,0.151159
0.000466,-0.147725,0.193711
0.000467,0.393586,0.408427
0.000468,0.103022,-0.060008
0.000469,0.088828,-0.464620
0.000470,0.093032,0.649760
0.000471,0.498644,-0.356493
0.000472,0.199624,-0.409424
0.000473,0.239710,-0.508992
0.000474,-0.100358,0.360732
0.000475,-0.014136,-0.364200
0.000476,-0.039814,-0.301116
0.000477,0.379762,0.094665
0.000478,0.376014,-0.016508
0.000479,-0.412296,0.097274
0.000480,-0.119816,0.501576
0.000481,0.081135,-0.209734
0.000482,0.143095,-0.049642
0.000483,0.021916,0.052229
0.000484,-0.658122,-0.118671
0.000485,0.087824,-0.046349
0.000486,0.473716,-0.357378
0.000487,0.280196,-0.199707
0.000488,0.280236,0.150895
0.000489,0.539908,0.055589
0.000490,-0.062385,0.409673
0.000491,0.293478,0.091977
0.000492,-0.407088,0.252630
0.000493,-0.219750,0.133227
0.000494,-0.121395,-0.165056
0.000495,-0.015634,-0.071226
0.000496,-0.164878,-0.319405
0.000497,0.127190,-0.664481
0.000498,-0.012768,0.134151
0.000499,0.128093,0.034394
0.000500,-0.328176,0.141629
0.000501,0.273750,-0.372058
0.000502,0.089743,-0.561458
0.000503,-0.218716,0.695769
0.000504,-0.012961,0.031675
0.000505,-0.119990,-0.053053
0.000506,0.241463,-0.112501
0.000507,0.038730,0.135650
0.000508,0.401213,-0.117561
0.000509,-0.304527,0.146745
0.000510,0.788580,0.132845
0.000511,-0.543447,0.091768
0.000512,0.241951,-0.004715
0.000513,0.196531,-0.561994
0.000514,-0.165048,-0.318273
0.000515,-0.122541,-0.057377
0.000516,-0.118154,0.012711
0.000517,0.529216,-0.202016
0.000518,0.221217,0.112395
0.000519,-0.420566,-0.193097
0.000520,0.379909,-0.555727
0.000521,-0.079364,-0.208599
0.000522,0.171996,-0.255649
0.000523,-0.035545,-0.305260
0.000524,0.074050,-0.157455
0.000525,-0.023677,-0.156781
0.000526,-0.521642,-0.061109
0.000527,0.153170,0.192336
0.000528,-0.152526,-0.245429
0.000529,-0.035236,-0.012979
0.000530,0.114524,-0.327288
0.000531,-0.473004,0.336912
0.000532,0.036829,-0.193903
0.000533,-0.120138,0.136089
0.000534,0.174232,0.397219
0.000535,0.026285,-0.240106
0.000536,-0.031451,-0.346118
0.000537,0.022386,-0.092318
0.000538,0.088466,-0.074102
0.000539,-0.420796,-0.188663
0.000540,-0.082309,-0.796263
0.000541,-0.327020,0.047851
0.000542,-0.072628,-0.334109
0.000543,0.131747,0.110915
0.000544,0.429880,0.503328
0.000545,-0.177407,0.044465
0.000546,-0.421590,-0.032441
0.000547,-0.160057,-0.227193
0.000548,0.224335,-0.397804
0.000549,-0.166969,0.471647
0.000550,-0.554886,-0.414136
0.000551,-0.250510,-0.154185
0.000552,0.034709,-0.214106
0.000553,0.089596,-0.213084
0.000554,-0.509648,0.094098
0.000555,-0.115689,-0.405169
0.000556,-0.268417,0.141859
0.000557,0.128424,0.181214
0.000558,-0.315287,0.080409
0.000559,-0.294930,0.296508
0.000560,-0.073390,-0.208907
0.000561,-0.018738,-0.211563
0.000562,-0.269504,-0.211515
0.000563,0.431151,-0.508374
0.000564,-0.165095,0.028459
0.000565,0.189016,-0.414510
0.000566,-0.225163,-0.303194
0.000567,-0.277785,-0.357531
0.000568,-0.377273,0.106474
0.000569,-0.322512,-0.359014
0.000570,-0.470586,-0.156690
0.000571,-0.522900,0.151602
0.000572,-0.170375,-0.250049
0.000573,-0.612171,-0.208357
0.000574,-0.119274,-0.313985
0.000575,-0.304120,-0.309025
0.000576,-0.261056,-0.250069
0.000577,-0.106287,0.200412
0.000578,0.136714,-0.305915
0.000579,-0.361000,-0.597749
0.000580,-0.457716,-0.056396
0.000581,-0.157563,0.086674
0.000582,-0.145564,-0.203642
0.000583,-0.267799,-0.071657
0.000584,-0.739234,0.043837
0.000585,-0.305834,-0.007327
0.000586,-0.165636,-0.212258
0.000587,-0.263001,-0.239881
0.000588,-0.483461,-0.400357
0.000589,0.139506,0.210010
0.000590,-0.131514,-0.457867
0.000591,-0.069821,-0.252780
0.000592,-0.310661,-0.086075
0.000593,-0.257035,-0.179137
0.000594,-0.157674,-0.192227
0.000595,-0.101456,0.143494
0.000596,0.095095,-0.150931
0.000597,-0.162761,0.089015
0.000598,0.244713,-0.294976
0.000599,-0.304966,-0.362569
0.000600,0.121502,-0.164893
0.000601,0.196414,-0.555466
0.000602,0.123336,0.096897
0.000603,-0.486825,-0.059927
0.000604,-0.475344,-0.206774
0.000605,-0.391456,-0.297248
0.000606,0.224812,-0.547358
0.000607,-0.034084,-0.478447
0.000608,-0.436280,-0.610375
0.000609,-0.623227,-0.145411
0.000610,-0.100898,0.036374
0.000611,-0.441185,-0.238623
0.000612,-0.237847,-0.307921
0.000613,-0.380536,-0.396171
0.000614,0.051885,-0.159841
0.000615,-0.542937,-0.192999
0.000616,-0.477357,-0.647220
0.000617,-0.234034,-0.561546
0.000618,0.114648,0.242531
0.000619,-0.627703,-0.359578
0.000620,0.214228,-0.452792
0.000621,-0.324107,-0.658500
0.000622,-0.031494,0.102208
0.000623,-0.478809,-0.349578
0.000624,-0.443853,-0.193525
0.000625,-0.323495,-0.487206
0.000626,-0.729922,0.080459
0.000627,-0.579454,-0.090433
0.000628,-0.374858,-0.243213
0.000629,-0.286878,-0.729091
0.000630,-0.533962,-0.245880
0.000631,-0.235888,-0.192152
0.000632,-0.221883,0.110753
0.000633,-0.571499,-0.992342
0.000634,-0.297693,-0.344981
0.000635,-0.369705,-0.245080
0.000636,-0.279618,-0.449757
0.000637,-0.184556,-0.283259
0.000638,0.137334,-0.388952
0.000639,-0.379841,-0.184711
0.000640,-0.320153,-0.688683
0.000641,-0.111505,-0.348707
0.000642,-0.059195,-0.387988
0.000643,-0.079612,-0.242125
0.000644,-0.388428,-0.493048
0.000645,-0.463567,-0.331921
0.000646,-0.123122,-0.481556
0.000647,-0.120807,-0.440929
0.000648,-0.159257,-0.637824
0.000649,-0.362091,-0.484634
0.000650,-0.426543,-0.240602
0.000651,0.020780,-0.180623
0.000652,-0.181413,0.118095
0.000653,-0.621143,0.054286
0.000654,0.176807,-0.190394
0.000655,0.026825,0.003913
0.000656,-0.067891,-0.328661
0.000657,-0.235246,-0.240163
0.000658,-0.071749,-0.420119
0.000659,-0.479338,-0.537433
0.000660,0.011608,-0.636576
0.000661,0.319720,-0.434658
0.000662,-0.484650,-0.848215
0.000663,-0.830878,-0.093862
0.000664,-0.230038,-0.781826
0.000665,-0.432959,-0.537639
0.000666,-0.122764,-0.141691
0.000667,0.043448,-0.532982
0.000668,-0.421374,-0.033070
0.000669,-0.609856,-0.640698
0.000670,-0.119088,0.020639
0.000671,-0.413568,-0.182222
0.000672,-0.274363,0.017430
0.000673,-0.581502,-0.422819
0.000674,-0.562050,-0.231328
0.000675,-0.099882,-0.170250
0.000676,-0.110246,-0.436179
0.000677,-0.017922,-0.670456
0.000678,-0.350734,-0.111996
0.000679,-0.466509,-0.161978
0.000680,-0.613815,-0.428976
0.000681,-0.323903,-0.171969
0.000682,-0.757800,-0.365779
0.000683,-0.181498,-0.071761
0.000684,-0.267959,-0.262082
0.000685,-0.364822,-0.120297
0.000686,-0.375873,-0.699599
0.000687,-0.682827,-0.457115
0.000688,-0.220628,-0.200818
0.000689,-0.465454,-0.604648
0.000690,-0.433136,-0.209913
0.000691,-0.079264,-0.656121
0.000692,-0.726830,-0.347712
0.000693,-0.441244,-0.397357
0.000694,-0.535922,0.051214
0.000695,-0.334332,0.058662
0.000696,-0.375744,-0.092744
0.000697,-0.521264,-0.047964
0.000698,0.027701,-0.101381
0.000699,0.223683,0.048395
0.000700,-0.265051,-0.055961
0.000701,-0.870359,-0.177007
0.000702,-0.419294,-0.813955
0.000703,-0.220525,-0.008555
0.000704,-0.371108,-0.422845
0.000705,-0.769016,-0.370085
0.000706,-0.785197,0.067683
0.000707,-0.627180,-0.325843
0.000708,-0.380502,-0.621634
0.000709,-0.475916,-0.483759
0.000710,-0.468064,-0.574590
0.000711,-0.419712,-0.238003
0.000712,-0.471709,-0.594547
0.000713,-0.228034,-0.627807
0.000714,-0.625818,-0.324900
0.000715,-0.656883,-0.480945
0.000716,-0.855973,-0.363364
0.000717,-0.511182,-0.337912
0.000718,-0.808109,-0.179873
0.000719,-0.371428,-0.382673
0.000720,-0.152404,-0.077513
0.000721,-0.621137,-0.550231
0.000722,-0.316960,-0.395567
0.000723,-0.618432,-0.197098
0.000724,-0.659723,-0.400708
0.000725,-0.403648,-0.489225
0.000726,-0.049786,-0.692294
0.000727,-0.322161,-0.583731
0.000728,-0.152489,-0.467681
0.000729,-0.165569,-0.990723
0.000730,-0.555236,-0.280045
0.000731,-0.380412,-0.520605
0.000732,-0.203261,-0.525334
0.000733,-0.513087,-0.517929
0.000734,-0.200048,-0.482495
0.000735,-0.802467,-0.311825
0.000736,-0.551707,-0.276272
0.000737,-0.152335,-0.422566
0.000738,-0.466353,-0.276756
0.000739,-0.744696,-0.273666
0.000740,-0.549533,-0.431740
0.000741,-0.148617,-0.292335
0.000742,-0.260923,-0.022230
0.000743,-0.650424,-0.588911
0.000744,-0.656110,-0.590950
0.000745,-0.148278,-0.417508
0.000746,-0.799170,-0.330785
0.000747,-0.307139,-0.593601
0.000748,-0.208680,-0.444614
0.000749,-0.599748,-0.684272
0.000750,-0.253015,-0.451440
0.000751,-0.158259,-0.779147
0.000752,-0.354852,-0.490680
0.000753,-0.069912,-0.189362
0.000754,-0.165817,-0.433505
0.000755,-0.527841,0.060886
0.000756,-0.319593,-0.630638
0.000757,-0.401731,-0.873912
0.000758,-0.464627,-0.449898
0.000759,-0.566320,-0.818192
0.000760,-0.360884,-0.487603
0.000761,-0.417032,-0.677505
0.000762,-0.665989,-0.736242
0.000763,-0.656363,-0.229630
0.000764,-0.644031,0.026924
0.000765,-0.809131,0.119133
0.000766,-0.192357,-0.117141
0.000767,-0.608551,-0.430272
0.000768,-0.504809,-0.633024
0.000769,-0.521216,-0.577135
0.000770,-0.664005,-0.384009
0.000771,-0.580797,-0.420131
0.000772,-0.430457,-0.469369
0.000773,-0.277739,-0.323878
0.000774,-0.473029,-0.285870
0.000775,-0.317367,-0.525900
0.000776,-0.073386,-0.780535
0.000777,-0.123083,-0.716026
0.000778,0.331064,-0.824251
0.000779,-0.260200,-0.568268
0.000780,-0.219040,-0.381063
0.000781,-0.915186,-0.121400
0.000782,-0.567635,-0.531676
0.000783,-0.513124,-0.220970
0.000784,-0.429890,-0.273520
0.000785,-0.249241,-0.473655
0.000786,-0.432263,-0.075417
0.000787,-0.117688,-0.324407
0.000788,-0.310278,-0.262967
0.000789,-0.151261,-0.626608
0.000790,-0.521952,-0.590108
0.000791,-0.510948,-0.630699
0.000792,-0.412371,-0.523748
0.000793,-0.564066,-0.371362
0.000794,-0.233001,-0.534869
0.000795,-0.389384,0.074738
0.000796,-0.576496,-0.272222
0.000797,-0.867501,-0.288453
0.000798,-0.469484,-0.529058
0.000799,-0.470175,-0.361076
0.000800,-0.468244,-0.369850
0.000801,-0.363574,-0.464752
0.000802,-0.656311,-0.111275
0.000803,-0.570653,-0.519987
0.000804,-0.759384,-0.172624
0.000805,-0.260123,-0.624613
0.000806,-0.462225,-0.235075
0.000807,-0.317592,-0.732115
0.000808,-0.867408,-0.460012
0.000809,-0.704014,0.026984
0.000810,-0.460980,-0.525434
0.000811,-0.574122,-0.534271
0.000812,0.024638,-0.748836
0.000813,-0.408616,-0.714150
0.000814,-0.310159,-0.719481
0.000815,-0.264948,-0.617757
0.000816,-0.555999,-0.348572
0.000817,-0.309890,-0.279474
0.000818,-0.359557,-0.166849
0.000819,-0.356617,-0.261270
0.000820,0.297470,-0.099536
0.000821,-0.127994,-0.268070
0.000822,-0.333779,-0.746073
0.000823,-0.822941,-0.811350
0.000824,-0.576192,-0.613796
0.000825,-0.434360,0.394796
0.000826,-0.327813,-0.770166
0.000827,0.008638,-0.509428
0.000828,-0.486526,0.024184
0.000829,-0.293600,-0.461607
0.000830,-0.085023,-0.460439
0.000831,0.010565,0.038432
0.000832,-0.408915,-0.523160
0.000833,-0.319712,-0.513226
0.000834,-0.379698,-0.608899
0.000835,-0.274946,-0.520799
0.000836,-0.479730,-0.461168
0.000837,-0.473057,0.179587
0.000838,-0.186725,-0.125332
0.000839,-0.536544,-0.310067
0.000840,-0.133249,-0.263949
0.000841,-0.485369,-0.466616
0.000842,-0.530977,-0.057829
0.000843,-0.384785,-0.570252
0.000844,-0.387096,-0.315420
