# Keithley DMM6500 Oscilloscope Data Export
# MM Experiment - 150° Measurement
# Date: 2025-06-05 18:02:59
# Operator: Physics Lab Student
# Channels: CH1 (Blue) - L1 Arm, CH2 (Green) - L2 Arm
# Sample Rate: 1.0 MS/s
# Time Base: 1ms/div
# Voltage Scale: 200mV/div
# Signal Frequency: 1000 Hz
# Temperature: 22.3°C, Humidity: 45%
# L1 Phase: 200.000°
# L2 Phase: 203.750°
# Phase Difference: 3.750°
#
Time(s),CH1_L1_Blue(V),CH2_L2_Green(V)
0.000128,-0.147173,0.562883
0.000129,0.202769,0.246178
0.000130,-0.149802,0.774704
0.000131,0.319934,0.685524
0.000132,0.401339,-0.270990
0.000133,0.349093,0.338714
0.000134,0.419163,-0.084632
0.000135,0.166241,0.374673
0.000136,0.744771,-0.067620
0.000137,0.191825,0.285741
0.000138,0.797053,0.172865
0.000139,0.546776,0.585496
0.000140,0.471144,0.391922
0.000141,0.452813,0.782382
0.000142,0.619691,0.837398
0.000143,-0.379442,0.743537
0.000144,0.250212,0.383183
0.000145,0.723436,0.004019
0.000146,0.060535,0.412155
0.000147,0.196702,0.203855
0.000148,0.565393,0.800873
0.000149,0.264198,0.258117
0.000150,0.414901,0.504655
0.000151,0.217982,0.043142
0.000152,-0.233730,0.398092
0.000153,-0.087298,0.175215
0.000154,0.878593,-0.112937
0.000155,0.614971,0.080043
0.000156,0.366437,0.836284
0.000157,0.161827,0.588203
0.000158,-0.071759,0.417764
0.000159,0.472355,0.648857
0.000160,0.249942,0.285890
0.000161,0.847523,-0.040618
0.000162,0.216171,-0.200019
0.000163,-0.336257,0.109159
0.000164,0.002297,0.083783
0.000165,0.323682,-0.162266
0.000166,0.316202,-0.109601
0.000167,1.057981,-0.111050
0.000168,0.585861,0.351650
0.000169,0.305843,0.318936
0.000170,0.712507,0.287514
0.000171,-0.144012,0.275677
0.000172,0.104930,0.138709
0.000173,0.064991,0.568322
0.000174,0.042077,0.619963
0.000175,0.444195,0.516509
0.000176,0.046757,0.465269
0.000177,0.565440,0.626135
0.000178,0.603351,0.902103
0.000179,0.108976,0.521814
0.000180,0.207815,0.568306
0.000181,1.153785,-0.092924
0.000182,0.068534,-0.027718
0.000183,0.766722,0.257290
0.000184,0.364395,0.423257
0.000185,-0.059475,0.609011
0.000186,0.202578,0.733595
0.000187,0.257613,0.430451
0.000188,-0.095371,0.039347
0.000189,0.295895,0.062327
0.000190,0.631666,-0.262018
0.000191,0.621726,0.488632
0.000192,0.675649,0.487886
0.000193,0.248673,0.582917
0.000194,0.244752,-0.060414
0.000195,0.394062,-0.072587
0.000196,0.146094,0.135803
0.000197,0.496106,0.459208
0.000198,0.378828,0.097363
0.000199,0.849827,0.204547
0.000200,0.241354,0.758349
0.000201,0.154156,0.765989
0.000202,0.567363,0.399563
0.000203,1.098024,0.795910
0.000204,0.696417,0.599433
0.000205,0.355803,0.343849
0.000206,0.448779,0.403232
0.000207,0.253891,0.485359
0.000208,0.253989,0.440573
0.000209,-0.189304,0.252238
0.000210,-0.183663,0.390708
0.000211,0.304777,0.441933
0.000212,0.510856,0.660822
0.000213,0.262770,0.789993
0.000214,1.155074,0.286419
0.000215,0.810227,0.536160
0.000216,0.901238,1.070567
0.000217,1.261035,0.041869
0.000218,-0.257288,0.027592
0.000219,0.255463,-0.026765
0.000220,0.412413,0.232529
0.000221,0.310884,0.276759
0.000222,0.132670,0.940440
0.000223,0.217280,0.385843
0.000224,0.671381,0.087621
0.000225,0.071883,0.042542
0.000226,0.128433,-0.152600
0.000227,0.670770,0.103344
0.000228,0.620516,0.072273
0.000229,0.030531,0.401624
0.000230,0.324677,0.233631
0.000231,0.280581,0.481814
0.000232,-0.006123,0.328043
0.000233,1.237101,0.281027
0.000234,0.432037,0.078838
0.000235,-0.110193,0.528842
0.000236,0.477337,-0.053731
0.000237,0.197911,0.633126
0.000238,0.489940,0.182698
0.000239,-0.111728,0.326054
0.000240,0.479007,0.074407
0.000241,0.588027,0.370099
0.000242,0.677433,0.351778
0.000243,-0.273053,0.172286
0.000244,0.479855,0.864998
0.000245,0.068309,0.303538
0.000246,-0.042163,0.161730
0.000247,0.762603,0.746772
0.000248,0.219096,0.212759
0.000249,0.179133,0.014831
0.000250,0.328517,0.666719
0.000251,0.018663,0.206274
0.000252,0.169060,0.107773
0.000253,0.815850,0.427239
0.000254,0.216415,0.360945
0.000255,0.671993,0.417086
0.000256,0.071291,0.010314
0.000257,0.676950,-0.046605
0.000258,0.144615,0.311924
0.000259,-0.025510,0.267874
0.000260,0.562116,0.459463
0.000261,0.157567,0.235602
0.000262,0.214370,0.410938
0.000263,0.806425,0.220549
0.000264,1.318678,0.674727
0.000265,0.192780,1.145008
0.000266,0.116544,0.573705
0.000267,0.144669,0.073276
0.000268,0.803055,0.963362
0.000269,0.092267,0.375267
0.000270,0.783391,0.422637
0.000271,0.347958,0.611839
0.000272,0.054790,0.489895
0.000273,0.440563,0.059322
0.000274,0.102356,0.571893
0.000275,0.262682,0.529106
0.000276,0.110269,0.527211
0.000277,0.107912,0.618419
0.000278,-0.052255,0.130988
0.000279,0.470576,0.116362
0.000280,-0.021715,0.226419
0.000281,0.260718,0.010257
0.000282,0.273962,0.617256
0.000283,-0.037482,0.708325
0.000284,-0.121363,0.257073
0.000285,0.672930,0.150501
0.000286,0.424631,0.351751
0.000287,-0.033055,0.305389
0.000288,0.712272,0.543469
0.000289,0.151340,0.653462
0.000290,0.621850,-0.205170
0.000291,0.169031,0.340747
0.000292,-0.040373,0.702820
0.000293,-0.033228,0.644167
0.000294,0.410809,0.209364
0.000295,0.566550,0.599348
0.000296,0.418984,0.854310
0.000297,0.200123,0.146974
0.000298,0.369602,0.183797
0.000299,1.011643,0.105072
0.000300,0.785685,0.447494
0.000301,0.181885,0.153172
0.000302,0.923209,0.650300
0.000303,0.437548,0.668404
0.000304,0.216136,0.239575
0.000305,0.533703,0.913653
0.000306,0.287750,-0.342929
0.000307,0.444664,0.892760
0.000308,0.377229,0.201621
0.000309,0.525189,0.361594
0.000310,-0.168813,-0.386183
0.000311,0.272952,0.956044
0.000312,0.467607,0.608985
0.000313,0.427065,0.598180
0.000314,0.377646,0.158085
0.000315,0.328603,0.036828
0.000316,0.527063,0.248791
0.000317,0.329908,0.261536
0.000318,0.231766,0.444729
0.000319,0.528074,0.706822
0.000320,0.173257,0.722027
0.000321,0.334680,0.224804
0.000322,0.531783,0.965568
0.000323,-0.275541,0.115733
0.000324,0.125406,0.131880
0.000325,1.025870,0.715924
0.000326,-0.260765,0.479461
0.000327,0.540846,-0.076506
0.000328,0.730281,0.323615
0.000329,0.426703,0.739620
0.000330,0.434646,0.631716
0.000331,0.426358,0.488289
0.000332,0.171956,-0.208150
0.000333,0.882186,0.196073
0.000334,0.225777,0.674911
0.000335,0.642449,0.721298
0.000336,0.442655,0.076541
0.000337,0.769979,0.440685
0.000338,0.427258,0.126028
0.000339,0.334727,-0.140010
0.000340,0.196880,0.319418
0.000341,-0.102758,-0.172625
0.000342,0.678969,0.128153
0.000343,0.133846,-0.027456
0.000344,0.459549,0.233168
0.000345,0.378774,0.622396
0.000346,0.192103,0.919916
0.000347,0.341244,0.776118
0.000348,0.519637,0.283550
0.000349,0.604734,-0.026619
0.000350,0.163381,-0.023447
0.000351,0.185019,0.719124
0.000352,-0.109635,0.220825
0.000353,-0.124059,0.368846
0.000354,0.589123,-0.233385
0.000355,0.191964,0.109378
0.000356,0.689708,0.713105
0.000357,0.243741,0.582372
0.000358,0.981603,0.778351
0.000359,0.783971,0.128287
0.000360,0.595916,0.569509
0.000361,0.630917,0.075712
0.000362,0.632483,0.425366
0.000363,-0.068757,0.543569
0.000364,0.718268,0.476212
0.000365,0.326536,0.208396
0.000366,0.502569,0.560628
0.000367,-0.069170,0.129827
0.000368,0.124322,0.070464
0.000369,0.334180,0.110559
0.000370,0.345887,0.414453
0.000371,0.945012,0.458230
0.000372,0.078102,0.282530
0.000373,0.174387,0.480170
0.000374,0.036319,-0.030969
0.000375,0.142437,0.273472
0.000376,-0.062254,0.265211
0.000377,0.345897,0.177852
0.000378,0.147256,0.312197
0.000379,0.506205,0.388374
0.000380,-0.196455,0.281055
0.000381,0.405321,0.258080
0.000382,-0.191815,-0.166591
0.000383,-0.119515,0.156176
0.000384,0.106296,0.167457
0.000385,0.409195,0.071175
0.000386,-0.070160,-0.089067
0.000387,0.079863,0.201932
0.000388,0.163428,0.606201
0.000389,0.168651,0.428103
0.000390,-0.166415,0.270253
0.000391,0.438605,0.675196
0.000392,0.134497,0.126281
0.000393,0.390981,0.272686
0.000394,-0.224700,-0.079330
0.000395,-0.076241,0.493247
0.000396,0.520672,0.159001
0.000397,0.589610,0.220272
0.000398,0.242822,0.265598
0.000399,0.281346,-0.163227
0.000400,0.138329,0.317944
0.000401,0.240109,0.467485
0.000402,0.493138,0.272639
0.000403,0.480704,0.331779
0.000404,0.532083,0.420573
0.000405,-0.218610,0.216676
0.000406,0.027456,0.526711
0.000407,0.061799,0.528609
0.000408,0.374994,0.067321
0.000409,-0.060514,0.219584
0.000410,0.377995,0.466241
0.000411,-0.065524,0.468153
0.000412,-0.113491,0.323848
0.000413,0.899100,0.406910
0.000414,0.133331,-0.080451
0.000415,-0.209833,-0.098420
0.000416,-0.163553,0.962136
0.000417,0.009233,-0.143587
0.000418,-0.420081,0.004858
0.000419,0.088921,0.116929
0.000420,-0.018055,0.261257
0.000421,0.194650,0.158344
0.000422,0.280197,0.206775
0.000423,0.237687,0.059931
0.000424,0.638950,0.304340
0.000425,0.778343,0.364321
0.000426,0.640304,0.259278
0.000427,0.032746,-0.231719
0.000428,0.096119,-0.389018
0.000429,0.036897,0.317278
0.000430,0.672404,0.649308
0.000431,-0.164387,0.125034
0.000432,-0.261600,0.289839
0.000433,-0.157490,-0.173125
0.000434,0.370097,0.163303
0.000435,-0.165840,-0.274081
0.000436,0.982578,0.115341
0.000437,-0.332701,0.133855
0.000438,0.167487,0.319792
0.000439,0.413888,-0.327787
0.000440,0.316854,0.231454
0.000441,0.410706,0.149050
0.000442,0.128647,-0.007085
0.000443,0.078857,0.343396
0.000444,-0.212020,0.236156
0.000445,0.476701,0.144441
0.000446,0.092521,0.198084
0.000447,-0.217214,-0.269060
0.000448,-0.066565,-0.468206
0.000449,0.215491,0.440955
0.000450,-0.262423,0.269055
0.000451,0.141702,0.741845
0.000452,0.349226,0.939787
0.000453,-0.160582,0.153183
0.000454,-0.182573,0.239478
0.000455,-0.011370,0.047817
0.000456,-0.072291,-0.052190
0.000457,0.136173,0.295200
0.000458,0.531073,-0.214435
0.000459,0.085396,0.451655
0.000460,0.194386,-0.060340
0.000461,-0.020161,0.093234
0.000462,0.035864,0.287590
0.000463,-0.127038,-0.055316
0.000464,0.274258,-0.056538
0.000465,0.216399,0.036732
0.000466,-0.366322,-0.043691
0.000467,-0.016489,-0.159135
0.000468,0.267770,-0.111284
0.000469,0.563014,0.033331
0.000470,-0.146121,0.247346
0.000471,0.053083,0.110520
0.000472,-0.084668,0.332455
0.000473,0.458589,0.023483
0.000474,0.530177,0.184704
0.000475,0.017069,0.185426
0.000476,0.276594,0.572643
0.000477,0.177886,0.680748
0.000478,-0.223481,0.122346
0.000479,-0.184210,0.115027
0.000480,0.116250,0.324671
0.000481,0.342119,-0.438452
0.000482,0.199464,-0.010133
0.000483,0.332061,-0.281049
0.000484,-0.566638,0.795746
0.000485,-0.475177,-0.071578
0.000486,-0.313952,-0.070677
0.000487,-0.367364,-0.154055
0.000488,0.092110,-0.159059
0.000489,-0.013629,0.343745
0.000490,0.186589,0.281666
0.000491,0.492582,0.097032
0.000492,0.065252,0.553085
0.000493,-0.101709,-0.221774
0.000494,-0.165286,0.556398
0.000495,0.287456,-0.316709
0.000496,-0.026075,-0.105410
0.000497,0.068525,-0.202244
0.000498,-0.113852,-0.305540
0.000499,0.382953,0.490645
0.000500,-0.627758,-0.192215
0.000501,0.033902,0.204850
0.000502,-0.317391,0.267974
0.000503,-0.253344,0.148335
0.000504,-0.029744,-0.148292
0.000505,-0.018563,0.503528
0.000506,0.221824,0.114430
0.000507,-0.076993,0.169894
0.000508,0.331770,0.128248
0.000509,-0.174970,-0.239174
0.000510,0.178250,-0.094491
0.000511,0.084993,-0.278061
0.000512,-0.060793,0.009017
0.000513,0.277392,-0.006966
0.000514,0.340394,0.471824
0.000515,0.089311,-0.095608
0.000516,0.279992,-0.084096
0.000517,0.275936,0.111206
0.000518,0.085839,-0.081126
0.000519,-0.174083,-0.148278
0.000520,0.236360,-0.440576
0.000521,-0.119083,-0.132420
0.000522,-0.070711,0.104670
0.000523,-0.116639,0.100427
0.000524,0.124894,-0.123326
0.000525,-0.032661,-0.087323
0.000526,-0.269419,0.112438
0.000527,-0.221079,0.252338
0.000528,-0.116824,-0.331721
0.000529,0.288400,-0.185728
0.000530,-0.102649,-0.184408
0.000531,-0.111913,-0.181044
0.000532,-0.261411,-0.064601
0.000533,0.335777,0.072699
0.000534,-0.602843,0.215923
0.000535,0.234063,0.012762
0.000536,-0.255193,-0.230868
0.000537,0.078454,-0.228795
0.000538,-0.364415,-0.067960
0.000539,0.088081,-0.289176
0.000540,-0.024742,-0.695828
0.000541,0.029003,-0.187971
0.000542,-0.166557,-0.190333
0.000543,-0.418895,-0.152320
0.000544,0.026721,-0.449836
0.000545,-0.174420,-0.241980
0.000546,-0.227453,-0.203549
0.000547,-0.311385,0.010688
0.000548,-0.022894,-0.173016
0.000549,-0.371580,0.021997
0.000550,-0.220718,-0.018625
0.000551,-0.623453,0.327339
0.000552,-0.122669,-0.281692
0.000553,0.170555,0.008888
0.000554,-0.316033,-0.428033
0.000555,-0.162088,-0.031394
0.000556,0.268154,-0.039350
0.000557,-0.419464,0.206447
0.000558,0.274026,-0.333022
0.000559,-0.466608,-0.242986
0.000560,0.034259,-0.291828
0.000561,-0.185491,0.269144
0.000562,0.021296,-0.287759
0.000563,0.377030,-0.175045
0.000564,0.171212,-0.098780
0.000565,-0.328180,-0.275247
0.000566,-0.181403,-0.325906
0.000567,-0.378069,0.111042
0.000568,-0.134279,0.263712
0.000569,-0.275107,0.058092
0.000570,-0.233106,-0.030559
0.000571,-0.340326,-0.091715
0.000572,-0.318771,-0.685533
0.000573,0.372486,0.061759
0.000574,-0.440424,-0.249413
0.000575,0.123502,0.054237
0.000576,0.382648,-0.590890
0.000577,-0.030001,-0.082383
0.000578,0.025660,-0.231444
0.000579,0.073316,-0.246383
0.000580,-0.472334,-0.399180
0.000581,-0.684217,-0.343101
0.000582,-0.077940,0.099927
0.000583,0.021418,-0.046588
0.000584,0.269759,-0.253413
0.000585,-0.174730,-0.196622
0.000586,0.120309,-0.008567
0.000587,-0.124541,-0.576283
0.000588,-0.331041,-0.502380
0.000589,-0.170175,0.509075
0.000590,0.272264,0.063647
0.000591,-0.287163,-0.286989
0.000592,-0.113349,-0.290253
0.000593,0.032201,0.149890
0.000594,-0.062086,-0.449139
0.000595,-0.108186,-0.046466
0.000596,-0.377496,-0.296455
0.000597,-0.117392,-0.040316
0.000598,-0.266901,-0.668200
0.000599,-0.073557,-0.156252
0.000600,-0.420708,-0.352862
0.000601,-0.376776,-0.502337
0.000602,-0.215127,-0.693697
0.000603,0.180907,-0.554917
0.000604,-0.475438,-0.444664
0.000605,0.021473,-0.466327
0.000606,-0.223423,-0.313683
0.000607,-0.317237,-0.595872
0.000608,-0.266740,-0.663491
0.000609,-0.034554,-0.477687
0.000610,-0.424694,-0.566239
0.000611,-0.386858,-0.555333
0.000612,-0.423913,-0.105700
0.000613,-0.771375,-0.175387
0.000614,-0.178657,-0.416016
0.000615,-0.128602,0.178153
0.000616,0.088685,-0.466869
0.000617,-0.373668,-0.454859
0.000618,-0.173883,-0.715649
0.000619,-0.414075,-0.219706
0.000620,-0.320425,-0.219693
0.000621,-0.162459,-0.120980
0.000622,-0.583452,-0.476089
0.000623,-0.725421,-0.450947
0.000624,-0.817869,-0.471383
0.000625,-0.395770,-0.714995
0.000626,-0.471454,-0.064297
0.000627,-0.319829,0.225047
0.000628,-0.615551,-0.420572
0.000629,-0.164960,-0.715169
0.000630,0.126923,-0.357638
0.000631,-0.320010,-0.149189
0.000632,-0.234703,-0.148578
0.000633,-0.016062,-0.105159
0.000634,-0.234185,-0.218260
0.000635,-0.524809,-0.406608
0.000636,-0.221697,-0.367502
0.000637,-0.221283,-0.510192
0.000638,-0.275830,-0.553017
0.000639,0.037662,-0.618631
0.000640,-0.271385,-0.221181
0.000641,-0.522307,-0.745297
0.000642,-0.511333,-0.452529
0.000643,-0.568509,-0.263414
0.000644,-0.785958,-0.256302
0.000645,0.019252,-0.252496
0.000646,-0.118678,-0.212210
0.000647,-0.562122,-0.256306
0.000648,-0.219106,-0.314194
0.000649,-0.211449,-0.427645
0.000650,-0.614216,-0.326539
0.000651,-0.562676,-0.479701
0.000652,-0.607825,-0.421831
0.000653,-0.762725,-0.370833
0.000654,-0.258943,-0.284970
0.000655,-0.281834,-0.273760
0.000656,-0.349397,-0.608344
0.000657,-0.208531,-0.714470
0.000658,-0.173428,-0.456513
0.000659,-0.416994,-0.219865
0.000660,-0.100251,-0.772007
0.000661,-0.318344,-0.569916
0.000662,-0.582142,0.027015
0.000663,-0.364503,-0.459074
0.000664,0.237157,-0.212676
0.000665,-0.426223,-0.762290
0.000666,-0.271582,-0.546848
0.000667,-0.513543,-0.316606
0.000668,-0.421779,-0.409590
0.000669,-0.077042,-0.521852
0.000670,-0.517531,-0.140277
0.000671,-0.081647,-0.436468
0.000672,-0.770676,-0.922384
0.000673,-0.760189,-0.467144
0.000674,-0.157791,-0.363989
0.000675,-0.076104,-0.216208
0.000676,-0.631017,-0.660109
0.000677,-0.568700,-0.311246
0.000678,-0.079826,-0.475437
0.000679,-0.276097,-0.236746
0.000680,-0.779933,-0.478431
0.000681,-0.615324,-0.183061
0.000682,-0.791246,-0.228300
0.000683,-0.141061,-0.468667
0.000684,-0.359173,-0.635412
0.000685,-0.493923,-0.372463
0.000686,-0.442572,-0.281205
0.000687,-0.186130,-0.223661
0.000688,-0.053982,-0.268911
0.000689,-0.294211,-0.628401
0.000690,-0.687116,-0.518457
0.000691,-0.084533,-0.327343
0.000692,-0.587229,0.020562
0.000693,-0.832745,-0.374369
0.000694,-0.287485,-0.538792
0.000695,-0.156625,-0.852100
0.000696,-0.341900,-0.231139
0.000697,-0.383384,-0.067871
0.000698,-0.685376,-0.234162
0.000699,-0.443184,-0.588578
0.000700,-0.134892,-0.329238
0.000701,-0.158841,-0.530306
0.000702,-0.440197,-0.484782
0.000703,-0.650319,-0.417267
0.000704,-0.795554,-0.284052
0.000705,-0.595813,-0.127473
0.000706,-0.503241,-0.401475
0.000707,-1.106893,-0.106472
0.000708,-0.342318,-0.168789
0.000709,-0.303900,-0.678889
0.000710,-0.664479,-0.783821
0.000711,-0.626006,-0.579313
0.000712,-0.513128,-0.568372
0.000713,-0.419145,-0.679498
0.000714,-0.023074,-0.281503
0.000715,-0.582807,-0.532244
0.000716,-0.472855,-0.126036
0.000717,-0.467300,0.036761
0.000718,-0.463745,-0.870314
0.000719,-0.202895,-0.157856
0.000720,-0.304199,-0.324989
0.000721,-0.500487,-0.314242
0.000722,-0.356815,-0.283110
0.000723,-0.298640,-0.737472
0.000724,-0.657010,-0.439086
0.000725,-0.247430,-0.474621
0.000726,-0.194348,-0.374855
0.000727,-0.052634,-0.107152
0.000728,-0.406624,-0.609221
0.000729,-0.240814,0.328539
0.000730,-0.450306,-0.173197
0.000731,-0.501477,-0.015633
0.000732,-0.104959,-0.609740
0.000733,-0.307523,-0.455125
0.000734,-0.511292,-0.254647
0.000735,-0.557237,-0.621621
0.000736,-0.312006,-0.227374
0.000737,-0.958771,-0.506625
0.000738,-0.613888,-0.820159
0.000739,-0.551708,-0.248614
0.000740,-0.215972,-0.234895
0.000741,-0.600992,-0.221592
0.000742,-0.366214,-0.036773
0.000743,-0.611066,-0.232452
0.000744,-0.247351,-0.569694
0.000745,-0.599621,-0.485202
0.000746,-0.310371,-0.727672
0.000747,-0.814065,-0.216051
0.000748,-0.576270,-0.225290
0.000749,-0.601342,0.228089
0.000750,-0.222077,-0.574344
0.000751,-0.419633,-0.523289
0.000752,-0.369061,0.017970
0.000753,-0.163903,-0.516314
0.000754,-0.666305,-0.381065
0.000755,-0.602849,-0.617134
0.000756,-0.760805,-0.277404
0.000757,-0.503333,-0.579287
0.000758,-0.410845,-0.122890
0.000759,-0.250305,-0.468249
0.000760,-0.609988,-0.386493
0.000761,-0.700662,-0.521997
0.000762,-0.400080,-0.429845
0.000763,-0.374883,-0.481385
0.000764,-0.756770,-0.494507
0.000765,-0.514982,-0.679268
0.000766,-0.111015,-0.603620
0.000767,-0.445917,-0.370767
0.000768,-0.247066,-0.615636
0.000769,-0.451818,-0.381932
0.000770,-0.516680,-0.220915
0.000771,-0.613424,-0.428614
0.000772,-0.406754,-0.417268
0.000773,-0.458068,-0.316494
0.000774,-0.505947,0.032482
0.000775,-0.462683,-0.563503
0.000776,-0.532076,-0.077060
0.000777,-0.576447,-0.173189
0.000778,-0.480915,-0.284021
0.000779,-0.539154,-0.221427
0.000780,-0.580136,-0.528567
0.000781,-0.334233,-0.368342
0.000782,-0.273258,-0.322948
0.000783,-0.669709,-0.477399
0.000784,-0.636305,-0.384465
0.000785,-0.332585,-0.332484
0.000786,-0.178483,-0.563397
0.000787,-0.632997,-0.280193
0.000788,-0.720118,-0.269587
0.000789,-0.682114,-0.093315
0.000790,-0.723625,-0.383753
0.000791,-0.283262,-0.396376
0.000792,-0.624754,-0.557304
0.000793,-0.485785,-0.411952
0.000794,-0.530549,-0.248896
0.000795,-0.378790,-0.354975
0.000796,-0.326634,-0.297534
0.000797,-0.382929,-0.388998
0.000798,-0.019238,-0.515845
0.000799,-0.213662,-0.542934
0.000800,-0.167211,-0.391383
0.000801,-0.310593,-0.283791
0.000802,-0.381625,-0.446223
0.000803,-0.597278,-0.378254
0.000804,-0.426727,-0.589540
0.000805,-0.529382,-0.487097
0.000806,-0.434838,-0.744839
0.000807,-0.418606,-0.252483
0.000808,0.442144,-0.387928
0.000809,-0.498945,-0.513275
0.000810,-0.150549,-0.553006
0.000811,-0.248527,-0.298199
0.000812,-0.250670,-0.298259
0.000813,0.263193,-0.325992
0.000814,-0.310271,-0.293018
0.000815,-0.350658,-0.497505
0.000816,-0.246677,-0.558683
0.000817,-0.553159,-0.288062
0.000818,-0.105818,-0.259702
0.000819,-0.576221,-0.114434
0.000820,-0.708693,-0.497995
0.000821,-0.365483,-0.387742
0.000822,-0.457053,-0.493846
0.000823,-0.720526,-0.048856
0.000824,-0.125741,-0.447779
0.000825,-0.630212,-0.260804
0.000826,-0.470948,-0.206281
0.000827,-0.966010,-0.391074
0.000828,-0.059681,-0.751681
0.000829,-0.784805,-0.193817
0.000830,-0.083340,-0.248817
0.000831,-0.260982,-0.432134
0.000832,-0.310940,-0.273110
0.000833,-0.421161,-0.171853
0.000834,-0.111493,-0.796555
0.000835,-0.608860,-0.234746
0.000836,-0.455962,-0.122037
0.000837,-0.361855,-0.631585
0.000838,-0.505420,-0.725873
0.000839,-0.711285,-0.767684
0.000840,-0.476295,-0.335521
0.000841,-0.273572,-0.418420
0.000842,-0.367199,-0.173268
